time,ax,ay,az,gx,gy,gz,label,person
1772895820.7607853,-0.962890625,0.1151123046875,0.08349609375,-5.615233898162842,24.658201217651367,24.414060592651367,4,gustav
1772895820.7898414,-0.9888916015625,0.0703125,0.0692138671875,-12.451170921325684,16.78466796875,25.878904342651367,4,gustav
1772895820.8441007,-0.975341796875,0.10205078125,0.0697021484375,-4.45556640625,4.45556640625,24.230955123901367,4,gustav
1772895820.8723776,-1.0155029296875,0.072265625,0.03076171875,1.03759765625,-6.103515148162842,12.390135765075684,4,gustav
1772895820.9256465,-1.04150390625,-0.013916015625,-0.0079345703125,3.479003667831421,-7.873534679412842,-0.6103515625,4,gustav
1772895820.9508905,-1.1236572265625,0.0284423828125,-0.009765625,2.868652105331421,9.8876953125,-18.310546875,4,gustav
1772895820.9851322,-1.0103759765625,0.0906982421875,0.074951171875,1.7700194120407104,14.709471702575684,-8.85009765625,4,gustav
1772895821.0399668,-0.9764404296875,0.095947265625,0.032470703125,6.469726085662842,11.657713890075684,11.291502952575684,4,gustav
1772895821.060392,-0.94384765625,0.0908203125,0.0587158203125,13.916014671325684,8.11767578125,33.0810546875,4,gustav
1772895821.1053941,-0.9075927734375,0.1087646484375,0.0855712890625,12.390135765075684,3.479003667831421,43.334957122802734,4,gustav
1772895821.2387905,-0.8607177734375,-0.029052734375,0.0479736328125,12.878417015075684,5.859374523162842,35.5224609375,4,gustav
1772895821.2387905,-0.8218994140625,-0.0750732421875,0.0303955078125,0.6103515625,3.601073980331421,-11.413573265075684,4,gustav
1772895821.2387905,-0.94970703125,-0.0380859375,0.0325927734375,25.329587936401367,-14.343260765075684,-49.438472747802734,4,gustav
1772895821.3014321,-1.0645751953125,-0.0274658203125,0.01416015625,39.0625,-27.954099655151367,-53.344722747802734,4,gustav
1772895821.3014321,-1.10009765625,-0.01708984375,0.08056640625,16.845703125,-29.541013717651367,-47.363277435302734,4,gustav
1772895821.341072,-1.029052734375,-0.0748291015625,0.0196533203125,10.559081077575684,-18.00537109375,-38.63525390625,4,gustav
1772895821.3761463,-0.956787109375,-0.0428466796875,0.0574951171875,-8.4228515625,-6.896972179412842,-17.822265625,4,gustav
1772895821.4043987,-0.9625244140625,-0.0377197265625,0.105224609375,-8.23974609375,-8.4228515625,-9.58251953125,4,gustav
1772895821.4513903,-1.0047607421875,-0.0357666015625,0.07666015625,2.807616949081421,-15.014647483825684,-8.4228515625,4,gustav
1772895821.526991,-1.0078125,-0.0562744140625,0.08251953125,1.8310545682907104,-13.854979515075684,-11.474608421325684,4,gustav
1772895821.526991,-0.9251708984375,-0.0333251953125,0.081787109375,-6.225585460662842,-5.554198741912842,-11.108397483825684,4,gustav
1772895821.5861783,-0.856201171875,-0.0257568359375,0.0416259765625,-6.286620616912842,-1.9531248807907104,0.8544921278953552,4,gustav
1772895821.5994377,-0.8515625,0.0048828125,0.1077880859375,-3.723144292831421,2.13623046875,10.864256858825684,4,gustav
1772895821.661654,-0.9200439453125,-0.0316162109375,0.01025390625,7.202147960662842,5.065917491912842,7.019042491912842,4,gustav
1772895821.6901567,-0.97900390625,-0.004638671875,0.0625,13.793944358825684,7.812499523162842,1.220703125,4,gustav
1772895821.7437873,-1.020751953125,0.0010986328125,0.023193359375,27.648923873901367,3.723144292831421,-11.718749046325684,4,gustav
1772895821.7521665,-1.017822265625,0.025634765625,-0.022705078125,27.648923873901367,-3.356933355331421,-21.545408248901367,4,gustav
1772895821.7959213,-1.0675048828125,0.0145263671875,0.0755615234375,2.624511480331421,-11.657713890075684,-50.048824310302734,4,gustav
1772895821.8850625,-1.050537109375,0.1575927734375,-0.0167236328125,-11.901854515075684,-2.746581792831421,-42.968746185302734,4,gustav
1772895821.8850625,-0.99951171875,0.1781005859375,0.0113525390625,-23.193357467651367,2.38037109375,-0.0610351525247097,4,gustav
1772895821.944769,-0.987060546875,0.2127685546875,-0.0341796875,-13.671874046325684,4.7607421875,19.59228515625,4,gustav
1772895821.944769,-0.9747314453125,0.1573486328125,-0.020751953125,-4.7607421875,11.413573265075684,20.996091842651367,4,gustav
1772895822.128096,-0.9530029296875,0.1778564453125,-0.0279541015625,0.2441406100988388,10.437010765075684,21.667478561401367,4,gustav
1772895822.192163,-0.9212646484375,0.1466064453125,-0.017333984375,0.3662109076976776,7.385253429412842,22.399900436401367,4,gustav
1772895822.312567,-0.925048828125,0.0892333984375,0.001220703125,-12.023924827575684,5.310058116912842,12.145995140075684,4,gustav
1772895822.312567,-0.946044921875,0.0892333984375,-0.008056640625,-27.343748092651367,5.493163585662842,2.01416015625,4,gustav
1772895822.312567,-0.9630126953125,0.06689453125,0.011474609375,-32.04345703125,4.150390625,-4.0283203125,4,gustav
1772895822.3147624,-1.0263671875,0.0697021484375,0.021484375,-14.282225608825684,0.8544921278953552,-2.807616949081421,4,gustav
1772895822.3686,-1.09033203125,0.0814208984375,0.0233154296875,-3.295898199081421,0.30517578125,3.906249761581421,4,gustav
1772895822.3686,-1.166748046875,0.119140625,-0.0203857421875,3.112792730331421,1.7700194120407104,4.69970703125,4,gustav
1772895822.428667,-1.23876953125,0.134033203125,-0.0028076171875,11.108397483825684,0.9765624403953552,14.099120140075684,4,gustav
1772895822.487742,-1.3560791015625,0.1932373046875,-0.0445556640625,11.657713890075684,0.7324218153953552,33.99658203125,4,gustav
1772895822.4938035,-1.303955078125,0.1102294921875,-0.031494140625,10.131834983825684,-1.8310545682907104,66.89453125,4,gustav
1772895822.551113,-1.40673828125,-0.0150146484375,0.0023193359375,4.638671875,-3.356933355331421,98.44969940185547,4,gustav
1772895822.6718879,-1.3172607421875,-0.1314697265625,-0.00341796875,-11.535643577575684,-0.6713866591453552,126.22069549560547,4,gustav
1772895822.6718879,-1.31884765625,-0.2950439453125,0.02587890625,-18.4326171875,5.737304210662842,116.21092987060547,4,gustav
1772895822.6718879,-1.041748046875,-0.2490234375,0.0855712890625,-35.15625,12.756346702575684,94.84862518310547,4,gustav
1772895822.7267056,-0.88330078125,-0.442626953125,0.047607421875,-30.761716842651367,6.652831554412842,77.69775390625,4,gustav
1772895822.7928412,-0.7677001953125,-0.2989501953125,0.1575927734375,-38.2080078125,6.103515148162842,55.786128997802734,4,gustav
1772895822.7928412,-0.666748046875,-0.426513671875,0.1005859375,-16.17431640625,2.38037109375,40.710445404052734,4,gustav
1772895822.8517056,-0.671142578125,-0.414306640625,0.130859375,-17.578125,3.051757574081421,24.597166061401367,4,gustav
1772895822.9083252,-0.587890625,-0.37646484375,0.07861328125,10.620116233825684,-2.25830078125,13.244627952575684,4,gustav
1772895822.9083252,-0.61962890625,-0.322998046875,0.0638427734375,19.59228515625,0.0,-0.7324218153953552,4,gustav
1772895822.9724555,-0.6024169921875,-0.2215576171875,0.018310546875,29.541013717651367,4.150390625,-18.6767578125,4,gustav
1772895823.0288012,-0.6002197265625,-0.2615966796875,0.0047607421875,46.997066497802734,-4.150390625,-26.794431686401367,4,gustav
1772895823.0919228,-0.408935546875,-0.16259765625,0.070556640625,29.968259811401367,0.3662109076976776,-27.587888717651367,4,gustav
1772895823.0919228,-0.29052734375,-0.1617431640625,0.057373046875,10.498045921325684,-3.601073980331421,-18.06640625,4,gustav
1772895823.0935438,-0.3692626953125,-0.2550048828125,0.04736328125,7.385253429412842,4.08935546875,-11.474608421325684,4,gustav
