aX,aY,aZ,gX,gY,gZ
1.6148681640625,0.2293701171875,0.853515625,-42.297359466552734,13.732909202575684,23.986814498901367
1.8475341796875,0.37158203125,0.8868408203125,-76.23291015625,36.68212890625,44.616695404052734
1.71337890625,0.2921142578125,0.7801513671875,-103.14940643310547,48.217769622802734,41.687007904052734
1.54541015625,0.2469482421875,0.650390625,-77.69775390625,54.687496185302734,28.442380905151367
1.3935546875,0.23193359375,0.441162109375,-46.813961029052734,35.2783203125,-0.3662109076976776
1.0045166015625,0.04443359375,0.3658447265625,-25.146482467651367,4.8828125,-42.114253997802734
0.664306640625,-0.0260009765625,0.433837890625,2.44140625,-20.263669967651367,-75.439453125
0.37060546875,-0.0089111328125,0.331298828125,11.169432640075684,-35.94970703125,-103.69872283935547
0.09375,-0.120849609375,0.2078857421875,2.563476324081421,-47.973628997802734,-126.89208221435547
-0.111572265625,-0.0560302734375,0.25048828125,7.934569835662842,-46.081539154052734,-118.65233612060547
0.123291015625,-0.1068115234375,0.1324462890625,5.737304210662842,-29.846189498901367,-74.5849609375
0.3936767578125,-0.040771484375,0.2802734375,-9.46044921875,-14.221190452575684,-30.456541061401367
0.66162109375,-0.0660400390625,0.416259765625,-0.30517578125,3.723144292831421,2.929687261581421
0.837890625,-0.0843505859375,0.3726806640625,-5.615233898162842,6.225585460662842,15.258788108825684
0.8486328125,-0.0640869140625,0.475341796875,-14.221190452575684,3.601073980331421,15.441893577575684
0.839599609375,-0.09521484375,0.416259765625,-5.737304210662842,4.638671875,10.437010765075684
0.837646484375,-0.0523681640625,0.4251708984375,-8.7890625,1.6479490995407104,9.1552734375
0.7447509765625,-0.0216064453125,0.4158935546875,-3.295898199081421,2.50244140625,12.695311546325684
0.7109375,-0.0340576171875,0.3841552734375,2.38037109375,7.934569835662842,25.146482467651367
0.6348876953125,-0.0030517578125,0.3883056640625,-8.97216796875,11.474608421325684,38.14697265625
0.5301513671875,0.0113525390625,0.3609619140625,8.48388671875,27.587888717651367,55.603023529052734
0.5899658203125,-0.0260009765625,0.3541259765625,8.97216796875,29.602048873901367,65.5517578125
0.421875,0.041015625,0.419921875,9.765625,42.663570404052734,72.44873046875
0.8533935546875,0.0076904296875,0.1114501953125,42.968746185302734,37.353515625,81.78710174560547
0.54345703125,0.1771240234375,0.4903564453125,3.417968511581421,30.090330123901367,63.354488372802734
0.89697265625,-0.000732421875,0.2459716796875,26.855466842651367,40.0390625,56.518550872802734
0.8192138671875,0.062255859375,0.411376953125,14.282225608825684,22.460935592651367,57.922359466552734
0.886962890625,0.156494140625,0.30029296875,27.160642623901367,32.28759765625,36.9873046875
1.00537109375,0.11328125,0.3553466796875,17.88330078125,16.4794921875,36.92626953125
1.080810546875,0.239990234375,0.3035888671875,13.000487327575684,17.27294921875,18.1884765625
1.1162109375,0.1824951171875,0.3271484375,11.596678733825684,11.291502952575684,13.793944358825684
1.1036376953125,0.26953125,0.3348388671875,12.268065452575684,13.549803733825684,1.8920897245407104
