aX,aY,aZ,gX,gY,gZ
0.5712890625,1.2398681640625,-0.61767578125,150.87890625,-156.982421875,-225.40281677246094
0.3994140625,0.7979736328125,-0.2957763671875,119.99510955810547,-152.03857421875,-248.90135192871094
0.1595458984375,0.42626953125,0.0506591796875,130.06591796875,-136.65771484375,-243.53025817871094
0.0421142578125,0.1304931640625,0.1671142578125,150.634765625,-116.63817596435547,-226.07420349121094
0.1951904296875,0.01220703125,0.1151123046875,102.53905487060547,-92.10204315185547,-209.28953552246094
0.2650146484375,0.006103515625,0.1148681640625,36.07177734375,-75.927734375,-189.57518005371094
0.260986328125,0.0634765625,0.3076171875,-12.390135765075684,-56.152339935302734,-167.78562927246094
0.4102783203125,-0.0882568359375,0.3096923828125,-19.6533203125,-43.273921966552734,-129.0283203125
0.583251953125,-0.05859375,0.3431396484375,-31.311033248901367,-34.66796875,-95.39794158935547
0.7677001953125,0.0693359375,0.383544921875,-29.357908248901367,-28.381345748901367,-68.17626953125
0.7977294921875,-0.0118408203125,0.4293212890625,-16.05224609375,-21.423337936401367,-44.677730560302734
0.8421630859375,-0.0435791015625,0.43798828125,-13.427733421325684,-12.084959983825684,-24.047849655151367
0.900634765625,-0.0322265625,0.40869140625,-1.0986328125,-5.187987804412842,-10.192870140075684
0.96630859375,0.0089111328125,0.4583740234375,-3.173827886581421,-5.126952648162842,-2.197265625
0.916748046875,0.059814453125,0.4559326171875,-0.6103515625,-3.662109136581421,2.3193359375
0.9715576171875,0.0205078125,0.353515625,0.6713866591453552,-0.9765624403953552,2.746581792831421
0.9398193359375,0.0679931640625,0.4002685546875,-8.85009765625,-1.8310545682907104,1.9531248807907104
0.876220703125,0.0728759765625,0.3486328125,-5.493163585662842,1.4648436307907104,2.563476324081421
0.9200439453125,0.082763671875,0.3177490234375,-1.6479490995407104,0.6713866591453552,8.6669921875
0.9385986328125,0.1380615234375,0.370849609375,-11.291502952575684,-2.685546636581421,7.751464366912842
0.8641357421875,0.16162109375,0.3944091796875,-9.8876953125,0.8544921278953552,6.408690929412842
0.9593505859375,0.1163330078125,0.33984375,-6.774901866912842,0.9765624403953552,10.620116233825684
0.9404296875,0.167236328125,0.37890625,-12.329100608825684,-0.6103515625,4.7607421875
0.8941650390625,0.1669921875,0.3687744140625,-7.385253429412842,2.25830078125,3.112792730331421
0.9337158203125,0.1572265625,0.35986328125,-4.7607421875,3.356933355331421,4.39453125
0.88427734375,0.1817626953125,0.3839111328125,-1.9531248807907104,2.929687261581421,2.3193359375
0.8856201171875,0.1646728515625,0.353759765625,5.187987804412842,2.50244140625,2.868652105331421
0.8779296875,0.16162109375,0.38037109375,9.033203125,4.2724609375,5.493163585662842
0.892822265625,0.1783447265625,0.3729248046875,4.150390625,6.652831554412842,5.065917491912842
0.890869140625,0.154052734375,0.356201171875,8.056640625,6.347655773162842,6.958007335662842
0.8570556640625,0.1336669921875,0.3780517578125,6.591796398162842,8.23974609375,12.695311546325684
0.889404296875,0.1297607421875,0.3721923828125,-2.563476324081421,10.192870140075684,14.465331077575684
0.88232421875,0.1318359375,0.3680419921875,-3.295898199081421,11.535643577575684,19.22607421875
0.84130859375,0.118408203125,0.3853759765625,-3.051757574081421,14.404295921325684,28.259275436401367
0.9031982421875,0.154296875,0.3724365234375,-2.990722417831421,17.39501953125,35.888671875
0.8475341796875,0.1234130859375,0.33642578125,2.13623046875,22.216794967651367,43.579097747802734
0.829833984375,0.133544921875,0.337158203125,2.25830078125,28.564451217651367,55.297847747802734
0.812744140625,0.1561279296875,0.327392578125,-3.601073980331421,36.62109375,63.293453216552734
0.8201904296875,0.2109375,0.2767333984375,-0.1831054538488388,40.832515716552734,74.0966796875
0.8499755859375,0.2403564453125,0.2581787109375,-5.310058116912842,45.349117279052734,78.857421875
0.7596435546875,0.2518310546875,0.245849609375,-8.544921875,47.546382904052734,87.76854705810547
0.8267822265625,0.3372802734375,0.22314453125,-10.375975608825684,52.185054779052734,95.52001190185547
0.79541015625,0.3529052734375,0.1737060546875,-22.155759811401367,52.978511810302734,98.99901580810547
