left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.655794,0.359002,-0.036741,0.998238,0.573229,0.364098,0.035422,0.998772,0.664689,0.285208,-0.148689,0.993167,0.530658,0.302649,-0.057132,0.976892,0.652833,0.188589,-0.212658,0.980437,0.52596,0.204322,-0.129477,0.978637,0.635345,0.571862,-0.033533,0.999426,0.585915,0.569817,0.033549,0.999359,0.634814,0.714509,-0.011313,0.961405,0.581313,0.706233,0.079956,0.95634,0.630359,0.85543,0.118261,0.957112,0.581278,0.843058,0.236795,0.964909,0.628041,0.873588,0.12242,0.834541,0.58911,0.864599,0.244722,0.892286,0.644008,0.908888,-0.00926,0.944628,0.556933,0.888149,0.128747,0.953837
0.65558,0.364544,-0.030524,0.99829,0.572322,0.371969,0.08404,0.998736,0.676948,0.300919,-0.141487,0.994132,0.516886,0.329598,0.065964,0.983065,0.653596,0.203954,-0.205598,0.982365,0.534087,0.23508,0.020169,0.98185,0.634349,0.580172,-0.039231,0.999449,0.587264,0.576992,0.039298,0.999355,0.630329,0.717325,-0.005678,0.951698,0.585891,0.710154,0.075444,0.94678,0.625216,0.856831,0.138686,0.94983,0.583663,0.844097,0.241077,0.958858,0.626152,0.87557,0.145288,0.831487,0.589445,0.864696,0.25094,0.880665,0.640762,0.907759,0.012026,0.938807,0.563273,0.888271,0.132294,0.948473
0.655713,0.372325,-0.09682,0.998142,0.570763,0.374573,0.079552,0.99879,0.689655,0.350338,-0.224576,0.994795,0.508355,0.369928,0.141328,0.987374,0.669156,0.260824,-0.327899,0.982225,0.535259,0.282086,0.176425,0.985171,0.635991,0.582801,-0.050322,0.999348,0.58716,0.579417,0.050303,0.999254,0.632644,0.719683,-0.023675,0.952468,0.582808,0.711556,0.09396,0.94772,0.635157,0.856476,0.117423,0.94973,0.583018,0.848613,0.258757,0.959316,0.634826,0.872966,0.123996,0.822081,0.591351,0.86578,0.268334,0.881786,0.645283,0.909823,-0.006502,0.93944,0.559439,0.892872,0.161698,0.951059
0.655725,0.379208,-0.105847,0.997661,0.567944,0.378087,0.033886,0.998803,0.693305,0.388337,-0.223681,0.994607,0.506556,0.399177,0.124286,0.990386,0.672826,0.292654,-0.341929,0.981026,0.535494,0.311864,0.184899,0.987653,0.637602,0.582688,-0.046133,0.99905,0.586796,0.578697,0.046124,0.998997,0.633057,0.722347,-0.037794,0.942051,0.583017,0.715453,0.089328,0.930582,0.635672,0.856286,0.081747,0.93792,0.585523,0.848522,0.235062,0.944737,0.634397,0.869806,0.086172,0.785969,0.595538,0.867164,0.242899,0.860143,0.646714,0.909497,-0.038549,0.930635,0.563656,0.890581,0.139786,0.940478
0.655333,0.377675,-0.091359,0.997401,0.567424,0.378648,0.048337,0.998885,0.694543,0.407253,-0.18532,0.993342,0.508715,0.41847,0.163091,0.990974,0.675286,0.318338,-0.308471,0.978529,0.53509,0.328528,0.224329,0.988823,0.638011,0.581074,-0.046204,0.998715,0.586354,0.576143,0.046211,0.998856,0.634465,0.723867,-0.045749,0.941477,0.582493,0.716058,0.066396,0.932243,0.636398,0.855581,0.072988,0.938911,0.585368,0.848755,0.200572,0.947918,0.634187,0.868554,0.077486,0.775251,0.594135,0.86875,0.20746,0.864251,0.646751,0.909869,-0.043711,0.932851,0.561979,0.890065,0.103329,0.94415
0.65636,0.377089,-0.081149,0.997689,0.567483,0.378835,0.014155,0.999009,0.694679,0.438002,-0.21605,0.991636,0.514876,0.443571,-0.020104,0.990712,0.678253,0.349865,-0.382706,0.977301,0.530976,0.355355,-0.149212,0.989378,0.638256,0.57153,-0.037533,0.998631,0.585594,0.566921,0.037505,0.998721,0.635126,0.718656,-0.037349,0.933616,0.582021,0.707402,0.050938,0.929335,0.63456,0.85496,0.066682,0.936334,0.58402,0.84746,0.178343,0.944632,0.631429,0.867319,0.069945,0.750291,0.592458,0.86533,0.184682,0.85019,0.646765,0.909399,-0.048946,0.929404,0.565921,0.886667,0.074636,0.941019
0.65726,0.377124,-0.030193,0.998316,0.568109,0.38022,0.044497,0.999219,0.691615,0.457893,-0.153608,0.991872,0.527941,0.461795,-0.040708,0.988341,0.679825,0.369228,-0.340691,0.981726,0.526341,0.376876,-0.266403,0.990749,0.63865,0.565862,-0.029882,0.99876,0.585266,0.562592,0.029818,0.99879,0.637137,0.716043,-0.029578,0.935041,0.581803,0.705194,0.041006,0.926023,0.634613,0.854452,0.086417,0.93605,0.584485,0.847278,0.163323,0.940602,0.630274,0.866208,0.090612,0.738203,0.59222,0.864783,0.169135,0.837155,0.646205,0.909127,-0.034097,0.929342,0.567968,0.886962,0.053985,0.937036
0.658168,0.377729,-0.047441,0.998799,0.568848,0.382438,0.025291,0.999427,0.683321,0.472696,-0.172084,0.989863,0.542548,0.475463,-0.067802,0.983033,0.679944,0.382281,-0.38822,0.984476,0.525105,0.393013,-0.321639,0.991882,0.63945,0.56535,-0.026455,0.998949,0.585671,0.563065,0.026389,0.998987,0.637898,0.715916,-0.016687,0.944455,0.582119,0.706749,0.045533,0.939667,0.634923,0.853913,0.119457,0.943353,0.586676,0.846573,0.201851,0.949867,0.630246,0.866693,0.125381,0.753639,0.593534,0.863933,0.211168,0.846452,0.647587,0.91033,0.002579,0.937461,0.569967,0.889636,0.093591,0.945882
0.658567,0.377416,-0.053089,0.999121,0.569636,0.382821,0.022505,0.999561,0.676424,0.473456,-0.179988,0.986957,0.5458,0.476388,-0.066272,0.976219,0.678186,0.383598,-0.390982,0.985792,0.525068,0.394461,-0.320575,0.992584,0.639612,0.565839,-0.027537,0.999088,0.58603,0.563842,0.027485,0.999117,0.638215,0.716388,-0.032107,0.949344,0.582578,0.707752,0.047886,0.944749,0.634319,0.853928,0.083365,0.947199,0.587898,0.848318,0.191081,0.953224,0.629676,0.867989,0.087118,0.764731,0.595296,0.864214,0.19871,0.849211,0.647523,0.91034,-0.039138,0.94203,0.569952,0.891004,0.081534,0.949189
0.658083,0.376889,-0.086745,0.9991,0.567641,0.381129,0.009145,0.999569,0.694968,0.428236,-0.22248,0.986558,0.512328,0.436326,-0.015147,0.979851,0.681917,0.341784,-0.362212,0.983797,0.523136,0.347003,-0.141985,0.992936,0.639713,0.567177,-0.032654,0.999045,0.585986,0.565246,0.032583,0.999059,0.638077,0.716847,-0.034771,0.946542,0.58267,0.7089,0.057895,0.943041,0.634252,0.853823,0.105854,0.945795,0.587399,0.846215,0.20796,0.951043,0.630116,0.866125,0.111907,0.755877,0.59421,0.861934,0.217396,0.838939,0.647515,0.90935,-0.009536,0.941,0.571096,0.887178,0.106781,0.947692
