left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.669842,0.229567,0.069186,0.999956,0.55989,0.230137,-0.018343,0.999897,0.688294,0.336541,-0.054659,0.970777,0.527167,0.340498,-0.173908,0.985959,0.723451,0.247375,-0.353354,0.992538,0.520656,0.257462,-0.483798,0.994604,0.648349,0.47063,0.02621,0.999935,0.584536,0.467685,-0.026084,0.999805,0.669011,0.658814,-0.12099,0.954547,0.555937,0.647344,0.021371,0.872809,0.685823,0.845765,-0.060837,0.919201,0.541832,0.802112,0.317142,0.718533,0.67186,0.869741,-0.062728,0.79241,0.544593,0.819977,0.339565,0.420332,0.726385,0.903227,-0.245343,0.909291,0.53727,0.859066,0.188892,0.730071
0.669179,0.229852,0.119783,0.999961,0.559458,0.230195,0.006093,0.999901,0.687599,0.33176,-0.023357,0.970977,0.526786,0.332902,-0.169359,0.987285,0.723912,0.245753,-0.3197,0.993367,0.524258,0.249339,-0.442993,0.994947,0.647782,0.470582,0.035524,0.999937,0.584276,0.467539,-0.035358,0.999807,0.669495,0.657435,-0.106097,0.952642,0.556271,0.652717,0.027365,0.86643,0.685746,0.847961,-0.070827,0.916971,0.541295,0.805746,0.322153,0.709615,0.671876,0.87424,-0.075446,0.797625,0.541248,0.823813,0.345489,0.398832,0.731019,0.903638,-0.257375,0.908326,0.540303,0.862494,0.195796,0.722222
0.668055,0.231154,0.080842,0.999961,0.559237,0.230208,-0.016995,0.999894,0.688353,0.327685,-0.076112,0.971713,0.526368,0.32957,-0.202731,0.987898,0.724986,0.24386,-0.408701,0.993939,0.524673,0.25638,-0.512139,0.994902,0.645745,0.475234,0.032482,0.999939,0.582763,0.472648,-0.032268,0.999812,0.669843,0.660869,-0.123352,0.955158,0.55465,0.653351,0.051116,0.872231,0.68683,0.848124,-0.08844,0.919529,0.542143,0.793199,0.368472,0.708371,0.672731,0.874966,-0.093962,0.805118,0.54373,0.81413,0.392515,0.398144,0.738845,0.906133,-0.281959,0.910779,0.541007,0.85229,0.247212,0.721398
0.667873,0.238399,0.021053,0.999897,0.559804,0.237402,-0.086804,0.999851,0.687307,0.32969,-0.129829,0.960253,0.526366,0.332682,-0.274722,0.986659,0.724163,0.264823,-0.454138,0.989598,0.525165,0.278278,-0.585999,0.993469,0.644506,0.494684,0.03757,0.999919,0.579186,0.489637,-0.037449,0.999785,0.675132,0.669998,-0.093675,0.960086,0.553827,0.657876,0.045473,0.889548,0.692174,0.848569,-0.053991,0.927393,0.54954,0.817223,0.318462,0.732336,0.67788,0.874846,-0.059957,0.822477,0.553802,0.832266,0.338871,0.427829,0.742321,0.906321,-0.244661,0.918748,0.54591,0.864323,0.18635,0.741701
0.66523,0.261047,-0.051553,0.999861,0.559956,0.26209,-0.131848,0.999775,0.685864,0.350785,-0.218914,0.93901,0.533394,0.360627,-0.33396,0.975941,0.726401,0.278718,-0.551338,0.980918,0.534269,0.312571,-0.676244,0.982823,0.643246,0.511287,0.034716,0.999864,0.575693,0.509212,-0.034573,0.999685,0.682887,0.675747,-0.068862,0.962935,0.5466,0.678218,0.019015,0.915272,0.699545,0.847866,0.026885,0.93335,0.545468,0.838431,0.291985,0.797488,0.684763,0.869366,0.030047,0.837384,0.548839,0.854566,0.311709,0.505595,0.748434,0.902694,-0.144381,0.92449,0.548602,0.8896,0.158231,0.791914
0.663419,0.294978,-0.079384,0.999867,0.560666,0.299676,-0.139023,0.999472,0.695168,0.373139,-0.262213,0.940113,0.534123,0.387508,-0.275583,0.959101,0.72748,0.292439,-0.585133,0.970122,0.552847,0.335985,-0.520066,0.950541,0.640696,0.542647,0.025068,0.99988,0.569137,0.542071,-0.024872,0.999638,0.694115,0.663117,-0.228607,0.967134,0.538252,0.691146,-0.071242,0.930155,0.702153,0.838306,-0.075858,0.937879,0.548877,0.818463,0.223633,0.815751,0.686357,0.861028,-0.067595,0.852019,0.55459,0.829557,0.247429,0.514118,0.747299,0.900632,-0.224298,0.927563,0.54924,0.880604,0.118346,0.788584
0.662412,0.345112,-0.080264,0.999863,0.560091,0.338753,-0.119414,0.999209,0.706233,0.409246,-0.26721,0.946758,0.521553,0.424879,-0.265185,0.943739,0.734553,0.344916,-0.584821,0.967876,0.527776,0.406729,-0.482685,0.920023,0.636668,0.570855,0.013414,0.999805,0.565844,0.568964,-0.013309,0.999383,0.709251,0.66243,-0.332686,0.94802,0.528111,0.656476,-0.346954,0.925238,0.702871,0.841007,-0.159337,0.911624,0.552677,0.80888,-0.073077,0.802745,0.686131,0.86566,-0.148601,0.832822,0.558138,0.82485,-0.049894,0.537905,0.748786,0.904764,-0.298768,0.88924,0.542663,0.866019,-0.187809,0.760372
0.665379,0.392783,-0.144107,0.999887,0.558713,0.379034,-0.161986,0.999413,0.706871,0.493318,-0.350141,0.958074,0.518305,0.468827,-0.348199,0.951484,0.737432,0.414557,-0.70118,0.97269,0.526912,0.420328,-0.690113,0.935517,0.636482,0.588006,0.014978,0.999814,0.561569,0.585912,-0.014789,0.99945,0.710988,0.643998,-0.457359,0.950957,0.530832,0.632582,-0.53493,0.931127,0.700459,0.83909,-0.311122,0.910089,0.544804,0.792434,-0.318391,0.812358,0.685366,0.867213,-0.30536,0.834478,0.550081,0.809341,-0.302995,0.579837,0.745393,0.902134,-0.492973,0.891662,0.546053,0.852516,-0.490917,0.7789
0.66763,0.425688,-0.005081,0.999916,0.558167,0.420403,-0.044082,0.999576,0.706246,0.506584,-0.159411,0.957553,0.5182,0.494399,-0.134739,0.954117,0.736972,0.460511,-0.465587,0.973052,0.490773,0.453955,-0.351222,0.945535,0.63674,0.599383,0.013909,0.999838,0.562622,0.596408,-0.013681,0.99951,0.708892,0.650829,-0.406893,0.95497,0.523386,0.620453,-0.428026,0.936556,0.698522,0.838126,-0.326019,0.914275,0.538218,0.775428,-0.263515,0.822352,0.683968,0.867951,-0.325909,0.85695,0.542968,0.79916,-0.249943,0.61832,0.743897,0.900369,-0.479082,0.904009,0.543077,0.837712,-0.394606,0.79641
0.666946,0.45769,-0.319522,0.999942,0.555478,0.458421,-0.35747,0.999659,0.698156,0.519509,-0.536369,0.960463,0.521081,0.518903,-0.498872,0.931159,0.731767,0.50576,-0.891638,0.973075,0.498598,0.473614,-0.7495,0.898566,0.631476,0.612313,0.014852,0.999862,0.562901,0.609757,-0.014381,0.999495,0.702936,0.664084,-0.406486,0.960779,0.52421,0.635841,-0.463747,0.942699,0.699366,0.839269,-0.276498,0.929939,0.538916,0.776777,-0.244378,0.849021,0.684094,0.866907,-0.272383,0.884543,0.544869,0.795742,-0.231698,0.67101,0.740601,0.892367,-0.454135,0.919708,0.549994,0.823349,-0.416843,0.82502
0.664389,0.468813,-0.269349,0.999913,0.551216,0.477465,-0.346772,0.99934,0.691227,0.515794,-0.171252,0.902941,0.521741,0.553658,-0.278179,0.871467,0.727135,0.52375,-0.214819,0.932938,0.519646,0.536315,-0.280949,0.846095,0.626002,0.613833,0.015556,0.99986,0.56001,0.614861,-0.015078,0.999338,0.69776,0.662968,-0.381488,0.969135,0.526716,0.65935,-0.379171,0.944246,0.697221,0.838402,-0.268146,0.946845,0.538756,0.783273,-0.119897,0.872629,0.682156,0.866606,-0.264215,0.911753,0.548355,0.799909,-0.099836,0.723032,0.7397,0.892812,-0.419068,0.938228,0.542866,0.837784,-0.239784,0.856139
0.664144,0.463931,-0.325733,0.999918,0.547347,0.46751,-0.365089,0.999388,0.690687,0.520436,-0.218438,0.890627,0.515514,0.530471,-0.212889,0.839625,0.727127,0.514957,-0.250593,0.91764,0.517694,0.544587,-0.150145,0.779598,0.623063,0.611371,0.012799,0.999854,0.554474,0.611953,-0.01237,0.999192,0.688489,0.661011,-0.378634,0.971621,0.534545,0.647994,-0.372046,0.938214,0.692453,0.837841,-0.269959,0.955832,0.537873,0.78406,-0.13916,0.884122,0.678492,0.867504,-0.266677,0.924957,0.544914,0.802337,-0.121471,0.754715,0.736751,0.893878,-0.4294,0.946315,0.540391,0.848289,-0.267766,0.866415
