left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.539928,0.490504,-0.177998,0.999642,0.429016,0.488365,-0.173043,0.999353,0.551664,0.602812,-0.123075,0.967396,0.417651,0.6103,-0.117482,0.94561,0.543015,0.70407,-0.21762,0.856758,0.434921,0.713138,-0.211473,0.773607,0.519401,0.709786,-0.018256,0.992957,0.45151,0.710268,0.018451,0.991393,0.513455,0.870026,-0.03067,0.483519,0.45736,0.870816,0.024194,0.451089,0.510206,1.01232,0.216759,0.232392,0.464091,0.991841,0.239244,0.244914,0.509687,1.027602,0.235315,0.168702,0.467398,1.007547,0.255552,0.205971,0.509593,1.06281,0.110665,0.194585,0.462481,1.057634,0.114123,0.221612
0.539884,0.490364,-0.17746,0.999633,0.4288,0.488312,-0.174272,0.999303,0.55115,0.602897,-0.117199,0.965644,0.418502,0.610939,-0.118007,0.942879,0.542562,0.704519,-0.215202,0.84395,0.436511,0.714065,-0.209615,0.762466,0.519324,0.71023,-0.019262,0.993049,0.451513,0.710381,0.019446,0.991001,0.513083,0.870227,-0.037645,0.460388,0.457127,0.871054,0.029979,0.417868,0.510155,1.018446,0.21064,0.215186,0.465796,1.012018,0.244624,0.225364,0.509581,1.034499,0.227622,0.159196,0.469508,1.030584,0.260772,0.201372,0.509463,1.069949,0.098054,0.181323,0.462344,1.060204,0.121033,0.208036
0.539933,0.490248,-0.17214,0.999656,0.428497,0.488538,-0.175524,0.999316,0.551278,0.603469,-0.105808,0.96664,0.418313,0.611614,-0.116016,0.941971,0.5426,0.706657,-0.200214,0.84858,0.436554,0.713476,-0.20351,0.76193,0.519571,0.712412,-0.015173,0.993907,0.45167,0.711696,0.01532,0.991908,0.512913,0.873899,-0.01898,0.459952,0.456517,0.873786,0.021905,0.412634,0.507722,1.017095,0.229039,0.214651,0.465252,1.012456,0.242282,0.220057,0.506839,1.033049,0.24633,0.1532,0.468724,1.029336,0.258987,0.194017,0.504805,1.070342,0.116512,0.181605,0.46217,1.06355,0.114994,0.207482
0.539985,0.489817,-0.184923,0.999684,0.428301,0.488575,-0.185724,0.999354,0.551291,0.603787,-0.123184,0.967742,0.418286,0.611694,-0.128758,0.941351,0.542427,0.707486,-0.215762,0.853632,0.436334,0.712875,-0.213189,0.762917,0.519664,0.712204,-0.014236,0.994801,0.45174,0.712015,0.014372,0.992981,0.513119,0.870997,-0.010631,0.479988,0.45646,0.869968,0.021054,0.427166,0.507991,1.001711,0.23306,0.236087,0.465675,1.007119,0.250134,0.234649,0.508009,1.026252,0.249872,0.16279,0.467103,0.99833,0.267156,0.200518,0.505888,1.064912,0.120959,0.200333,0.461318,1.06014,0.124623,0.223223
0.539975,0.48939,-0.185163,0.999675,0.428155,0.488524,-0.180624,0.999333,0.551226,0.603355,-0.122569,0.967877,0.418295,0.61153,-0.123726,0.93949,0.542281,0.70598,-0.215669,0.849211,0.436581,0.713751,-0.213549,0.751012,0.519559,0.712063,-0.016443,0.994715,0.451676,0.7113,0.016596,0.992836,0.513038,0.870786,-0.011837,0.482781,0.456515,0.869975,0.034205,0.428694,0.509399,1.01224,0.259022,0.236434,0.465254,0.99304,0.26842,0.237465,0.508732,1.028348,0.279236,0.165996,0.46767,0.995523,0.28707,0.209028,0.507305,1.066391,0.157889,0.199357,0.462184,1.058138,0.150219,0.225024
0.539979,0.489347,-0.181983,0.999696,0.427898,0.488495,-0.176378,0.999355,0.551042,0.603998,-0.119054,0.969009,0.418086,0.611877,-0.116481,0.939445,0.541885,0.708498,-0.213633,0.854574,0.436597,0.714414,-0.208529,0.756241,0.519634,0.713092,-0.016947,0.995204,0.451631,0.712467,0.017103,0.993335,0.513027,0.874736,-0.023093,0.490708,0.45632,0.873234,0.021448,0.431296,0.508504,1.012484,0.224308,0.243861,0.464236,1.00817,0.24301,0.241251,0.5083,1.032692,0.240447,0.165371,0.467053,1.017136,0.259304,0.209368,0.506552,1.070417,0.10986,0.206589,0.462311,1.063053,0.114372,0.231522
0.540056,0.489119,-0.18386,0.999692,0.427843,0.488435,-0.181673,0.999344,0.551227,0.603937,-0.119382,0.968342,0.418279,0.61205,-0.121384,0.938756,0.542098,0.707889,-0.212806,0.851721,0.43657,0.713443,-0.213688,0.756724,0.519718,0.712666,-0.018179,0.995265,0.45174,0.712251,0.018354,0.993359,0.512627,0.87362,-0.049501,0.492111,0.456681,0.872458,0.026525,0.431033,0.507768,1.003939,0.208409,0.243413,0.46194,0.994283,0.244906,0.241376,0.507304,1.025652,0.226389,0.165943,0.46432,1.001185,0.261348,0.209869,0.505044,1.063797,0.09925,0.207081,0.461982,1.060594,0.120192,0.230569
0.540123,0.489024,-0.179356,0.999707,0.427806,0.488339,-0.174757,0.999363,0.551621,0.603931,-0.120386,0.969141,0.418307,0.61169,-0.117377,0.938276,0.54212,0.707998,-0.217624,0.856579,0.436294,0.711841,-0.205105,0.757143,0.519904,0.712026,-0.01654,0.995494,0.451648,0.712558,0.016702,0.993666,0.512855,0.871248,-0.02831,0.500023,0.456533,0.870366,0.021333,0.438835,0.507023,0.993016,0.219157,0.248171,0.462056,0.99352,0.238417,0.24399,0.504217,1.002535,0.235925,0.164416,0.466839,0.999825,0.254297,0.208172,0.503942,1.063273,0.106296,0.211141,0.460646,1.061383,0.109416,0.233278
0.540083,0.48863,-0.174317,0.999702,0.427695,0.488405,-0.166541,0.999357,0.551668,0.603746,-0.113179,0.968669,0.418627,0.612114,-0.112265,0.939159,0.541916,0.708081,-0.20794,0.854847,0.437033,0.713145,-0.203884,0.763561,0.520193,0.712137,-0.018455,0.995385,0.452188,0.712932,0.018637,0.993434,0.513252,0.87337,-0.031877,0.489259,0.45725,0.87298,0.017789,0.424259,0.509683,1.006377,0.218942,0.237741,0.461317,0.989436,0.233732,0.234884,0.508902,1.030735,0.236041,0.159538,0.470075,1.028416,0.24959,0.205482,0.506212,1.071839,0.106085,0.203356,0.462416,1.063152,0.104867,0.227169
0.540088,0.488615,-0.192683,0.999704,0.427653,0.488371,-0.180694,0.999347,0.551571,0.60393,-0.126393,0.968812,0.418302,0.612013,-0.118335,0.935725,0.542061,0.708016,-0.221398,0.850907,0.435747,0.712827,-0.207067,0.747462,0.52006,0.711962,-0.018411,0.995474,0.452019,0.712373,0.018582,0.993578,0.513254,0.872064,-0.02751,0.489754,0.456839,0.871495,0.025328,0.430942,0.507069,0.997266,0.236317,0.243063,0.462954,0.995788,0.249405,0.241242,0.508886,1.027054,0.256778,0.161051,0.468449,1.019123,0.265998,0.209802,0.506155,1.065638,0.131896,0.208874,0.461875,1.060981,0.120379,0.233834
