left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.480297,0.404318,0.167132,0.999769,0.423337,0.387557,-0.070447,0.999923,0.516156,0.461423,0.201446,0.794819,0.40356,0.421933,-0.263255,0.987119,0.516469,0.387046,0.202053,0.964648,0.413615,0.344788,-0.400632,0.993912,0.473834,0.5681,0.07711,0.999192,0.441305,0.563844,-0.077298,0.999284,0.47409,0.711475,0.046466,0.374938,0.44337,0.710259,-0.144295,0.687536,0.459283,0.849495,0.068533,0.507076,0.437537,0.858293,-0.12303,0.756921,0.452844,0.874353,0.066256,0.454045,0.425309,0.878958,-0.125418,0.597481,0.492859,0.875752,-0.004488,0.694762,0.463183,0.889223,-0.225251,0.840942
0.484862,0.403844,0.198579,0.999792,0.42139,0.388061,-0.019829,0.999927,0.524697,0.415036,0.249501,0.843314,0.395548,0.369239,-0.178628,0.990468,0.521192,0.343314,0.317536,0.968113,0.415076,0.29375,-0.231066,0.994437,0.475259,0.56876,0.073323,0.999351,0.44153,0.564219,-0.07349,0.99943,0.474661,0.711376,0.028729,0.40326,0.444709,0.709907,-0.109835,0.711044,0.461843,0.847791,0.046907,0.536647,0.440387,0.8523,-0.091853,0.777864,0.45342,0.868908,0.043547,0.487593,0.426379,0.873727,-0.09521,0.613011,0.495014,0.874006,-0.035651,0.711509,0.467426,0.885628,-0.193322,0.849079
0.491122,0.395795,0.168995,0.999767,0.42331,0.38832,-0.056702,0.999933,0.532839,0.363719,0.121826,0.880283,0.402612,0.3236,-0.302644,0.993415,0.527334,0.285759,0.090239,0.970401,0.421932,0.243874,-0.449662,0.995789,0.475666,0.568986,0.070085,0.99951,0.441769,0.564426,-0.070241,0.999587,0.4769,0.7101,0.04631,0.494448,0.444682,0.709994,-0.093509,0.778858,0.462286,0.847144,0.110495,0.604345,0.437169,0.852796,-0.043502,0.825183,0.457218,0.866445,0.11013,0.554302,0.429632,0.87345,-0.044575,0.65462,0.49373,0.873848,0.007109,0.748276,0.460433,0.88669,-0.152991,0.871531
0.489888,0.387932,0.133488,0.999692,0.424223,0.386197,-0.156954,0.999932,0.526581,0.335369,0.197643,0.872723,0.409523,0.305383,-0.369796,0.995418,0.533368,0.258613,0.184845,0.963084,0.427917,0.216586,-0.482691,0.996833,0.474886,0.569264,0.088104,0.999539,0.441894,0.563857,-0.08822,0.99966,0.476574,0.709868,0.092344,0.526911,0.444718,0.709942,-0.14076,0.830528,0.463853,0.847384,0.172284,0.632241,0.437817,0.853372,-0.089533,0.865427,0.45856,0.866919,0.173588,0.608943,0.433958,0.874483,-0.089816,0.71528,0.494656,0.87517,0.083352,0.754752,0.458975,0.891363,-0.210745,0.89259
0.489566,0.384341,0.101435,0.999415,0.424896,0.382176,-0.181188,0.999902,0.518128,0.319127,0.155457,0.833537,0.413296,0.299081,-0.362754,0.996472,0.539576,0.243681,0.116867,0.945116,0.430169,0.210319,-0.461848,0.996926,0.474682,0.57042,0.095875,0.999394,0.441502,0.565753,-0.095954,0.999675,0.475309,0.712135,0.148418,0.528087,0.444748,0.713361,-0.166099,0.873539,0.461735,0.84892,0.256526,0.662914,0.43828,0.857462,-0.1236,0.900088,0.457886,0.866081,0.26029,0.664606,0.432433,0.87853,-0.125493,0.7756,0.499023,0.877863,0.174415,0.757187,0.473738,0.919851,-0.256733,0.91268
0.48936,0.385198,0.130518,0.999256,0.425204,0.38324,-0.164318,0.999889,0.520707,0.329232,0.188042,0.819088,0.41061,0.303749,-0.372334,0.997149,0.538609,0.25404,0.154558,0.934365,0.430074,0.216275,-0.488757,0.997013,0.475042,0.571308,0.097476,0.999279,0.441445,0.566742,-0.097558,0.999682,0.475123,0.712779,0.149898,0.525732,0.445197,0.714315,-0.16796,0.899476,0.462727,0.849236,0.260735,0.67058,0.438803,0.859451,-0.127949,0.920969,0.453381,0.866887,0.264853,0.692193,0.43199,0.881553,-0.129637,0.812825,0.499521,0.88017,0.179054,0.748868,0.464105,0.907698,-0.256152,0.92375
0.490474,0.395516,0.179276,0.999407,0.425006,0.389154,-0.06534,0.999911,0.529896,0.378321,0.238411,0.855717,0.405062,0.332911,-0.315031,0.997784,0.533182,0.302888,0.249756,0.948164,0.425381,0.257102,-0.471765,0.997522,0.47766,0.570073,0.078254,0.999439,0.442943,0.565571,-0.078434,0.99975,0.47808,0.708918,0.023627,0.560224,0.446618,0.71074,-0.128086,0.899057,0.463486,0.848929,0.056761,0.680576,0.438991,0.858141,-0.087805,0.922646,0.457829,0.872771,0.054343,0.698225,0.431731,0.878977,-0.08995,0.806791,0.498686,0.877677,-0.039883,0.765608,0.459592,0.892891,-0.207118,0.92443
0.487697,0.402557,0.161514,0.999547,0.424073,0.389954,-0.033883,0.999926,0.528967,0.425496,0.171454,0.881979,0.394193,0.387781,-0.208762,0.997811,0.526224,0.348365,0.175941,0.955042,0.417431,0.312516,-0.298108,0.997217,0.47894,0.566862,0.06604,0.999525,0.443863,0.5635,-0.066186,0.99976,0.474172,0.710385,0.025132,0.539443,0.447163,0.708767,-0.099878,0.841928,0.460338,0.847588,0.051182,0.654492,0.440159,0.854292,-0.065172,0.890252,0.450669,0.86779,0.048977,0.649566,0.4299,0.874645,-0.066837,0.756382,0.490132,0.875649,-0.032814,0.762434,0.458865,0.884765,-0.165268,0.908159
0.48455,0.402908,0.141855,0.999612,0.427836,0.389692,-0.076398,0.999932,0.520326,0.461377,0.205123,0.87189,0.395717,0.434334,-0.256862,0.996837,0.521096,0.378428,0.244517,0.955789,0.413218,0.351117,-0.413644,0.996583,0.478281,0.56944,0.065236,0.999427,0.444923,0.564895,-0.065386,0.999654,0.472508,0.712743,0.046802,0.480593,0.447282,0.710208,-0.107088,0.789344,0.459611,0.846794,0.086155,0.610407,0.441742,0.857196,-0.071988,0.856127,0.450978,0.869477,0.085295,0.608118,0.42977,0.875054,-0.072361,0.723111,0.492463,0.872858,0.012858,0.747111,0.458633,0.885063,-0.163656,0.889522
0.483073,0.404869,0.131894,0.99963,0.427559,0.390139,-0.079702,0.999931,0.506633,0.481375,0.147526,0.82733,0.40311,0.456026,-0.263599,0.995175,0.517188,0.403158,0.100724,0.952696,0.412292,0.368025,-0.426767,0.996437,0.478843,0.57048,0.061116,0.999195,0.44538,0.566859,-0.061241,0.999484,0.472269,0.71377,0.050396,0.430165,0.447789,0.711574,-0.099038,0.716954,0.459446,0.84911,0.098989,0.557695,0.441915,0.860958,-0.052939,0.80027,0.450564,0.873965,0.099495,0.547444,0.432294,0.880563,-0.052859,0.67234,0.491112,0.873951,0.024739,0.714388,0.462105,0.893597,-0.155167,0.857261
0.485713,0.404747,0.142239,0.999645,0.428883,0.389562,-0.075897,0.999933,0.510922,0.474955,0.190907,0.806964,0.404891,0.446145,-0.25822,0.994167,0.518017,0.394256,0.203384,0.951005,0.412701,0.359921,-0.427744,0.996429,0.480119,0.568976,0.06331,0.999108,0.446293,0.565187,-0.063434,0.999375,0.478293,0.711443,0.039609,0.40787,0.448727,0.709951,-0.126113,0.689451,0.46046,0.848823,0.083018,0.533316,0.442841,0.860003,-0.085628,0.774268,0.455447,0.875073,0.081639,0.519599,0.433283,0.87832,-0.086479,0.643347,0.496021,0.873393,-0.00105,0.703561,0.462624,0.894646,-0.196169,0.843834
0.489952,0.404244,0.164768,0.999697,0.426701,0.388984,-0.030941,0.999936,0.52885,0.427952,0.195074,0.849031,0.391861,0.380883,-0.183563,0.995021,0.526499,0.350807,0.210061,0.960113,0.415711,0.311036,-0.266921,0.996378,0.481668,0.569343,0.06928,0.99921,0.446829,0.56545,-0.069419,0.99944,0.480231,0.71117,0.021833,0.410854,0.449616,0.710986,-0.118474,0.694605,0.461281,0.851685,0.047852,0.530383,0.446327,0.861176,-0.07888,0.78263,0.457142,0.875515,0.045562,0.519517,0.435401,0.880576,-0.080687,0.644471,0.498423,0.87607,-0.03893,0.706405,0.471135,0.896037,-0.186637,0.849121
0.493499,0.396262,0.172564,0.999734,0.42566,0.38728,-0.078369,0.999946,0.53696,0.368355,0.201486,0.88172,0.393579,0.326849,-0.325571,0.996356,0.531579,0.292814,0.217802,0.964726,0.418553,0.249195,-0.45764,0.996805,0.480824,0.566705,0.074392,0.999411,0.447039,0.56368,-0.074607,0.999588,0.480258,0.707108,0.067812,0.486783,0.449938,0.708998,-0.089085,0.742093,0.463459,0.849551,0.139776,0.592353,0.441205,0.855742,-0.015717,0.817368,0.458972,0.868548,0.140856,0.567538,0.439053,0.874211,-0.014661,0.663386,0.494182,0.875389,0.044292,0.742451,0.462418,0.887718,-0.13448,0.867898
0.493249,0.388186,0.167354,0.999711,0.427718,0.38697,-0.094568,0.999946,0.530785,0.336,0.210167,0.891579,0.40517,0.305674,-0.309934,0.997353,0.53572,0.25916,0.183446,0.964173,0.422508,0.222111,-0.422061,0.997454,0.480337,0.56957,0.078203,0.999509,0.447079,0.56523,-0.078301,0.999676,0.480399,0.708909,0.062326,0.53925,0.448402,0.710075,-0.1433,0.799797,0.467543,0.849255,0.128694,0.6291,0.440812,0.854595,-0.092125,0.855154,0.464218,0.871176,0.128668,0.615112,0.440508,0.874483,-0.09341,0.708647,0.49727,0.876817,0.033431,0.754023,0.457261,0.890736,-0.221246,0.885801
