left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.571105,0.346714,-0.100987,0.997233,0.603759,0.339901,-0.251726,0.997698,0.579359,0.228441,-0.122782,0.881344,0.596617,0.237921,-0.381596,0.978215,0.579702,0.126645,-0.207057,0.928536,0.605796,0.134692,-0.491693,0.967493,0.573213,0.565044,0.048075,0.999349,0.592825,0.561951,-0.048327,0.999038,0.576178,0.724464,0.043614,0.789525,0.594857,0.721878,-0.037603,0.915044,0.574405,0.888534,0.145518,0.850076,0.594035,0.885082,0.057327,0.936415,0.573264,0.911867,0.148895,0.846455,0.591165,0.907546,0.061785,0.898963,0.582921,0.930192,0.045871,0.789767,0.606889,0.931683,-0.046027,0.889069
0.545441,0.346596,-0.076163,0.997472,0.622377,0.339822,-0.188423,0.997954,0.502344,0.251111,-0.078481,0.89153,0.656504,0.251054,-0.275438,0.979339,0.513799,0.146399,-0.134956,0.928996,0.651026,0.142018,-0.381457,0.96854,0.570707,0.564489,0.043489,0.999387,0.599629,0.56146,-0.043732,0.999081,0.568157,0.728023,0.05671,0.791172,0.597868,0.725576,-0.020335,0.915618,0.56777,0.888759,0.140162,0.852384,0.605361,0.886827,0.050037,0.938691,0.568377,0.912318,0.14355,0.856812,0.598197,0.913743,0.053172,0.916997,0.572772,0.929563,0.069205,0.783607,0.622729,0.929678,-0.034198,0.887482
0.607792,0.343802,0.041014,0.996777,0.562898,0.349505,-0.082362,0.996877,0.663145,0.272538,-0.042278,0.913136,0.5389,0.280931,-0.191124,0.9793,0.647637,0.170027,-0.103514,0.928049,0.557651,0.177737,-0.270615,0.958437,0.600816,0.563518,0.047795,0.999151,0.572531,0.562079,-0.04791,0.998802,0.600503,0.729247,0.046366,0.781765,0.567479,0.736077,-0.058938,0.904401,0.603442,0.896293,0.17099,0.846217,0.564859,0.902767,0.082928,0.927537,0.597116,0.921378,0.175637,0.826299,0.565976,0.920427,0.087547,0.853798,0.637899,0.940041,0.053444,0.794271,0.587705,0.95008,-0.049045,0.879214
0.623089,0.348562,0.083063,0.997287,0.54442,0.35414,0.038187,0.997423,0.690484,0.307954,-0.02385,0.937642,0.478415,0.325302,-0.044767,0.984858,0.664562,0.215422,-0.096147,0.935304,0.495858,0.234525,-0.098899,0.96598,0.609536,0.565192,0.020514,0.999104,0.56806,0.564397,-0.020504,0.998863,0.614831,0.732119,-0.019263,0.78869,0.565776,0.739285,-0.051238,0.900186,0.613265,0.898681,0.071175,0.840699,0.568848,0.901769,0.046852,0.916597,0.605084,0.923802,0.072281,0.799641,0.568854,0.92288,0.0484,0.798104,0.645258,0.942509,-0.064631,0.806044,0.578887,0.954561,-0.091534,0.873936
0.622225,0.350704,0.040278,0.997797,0.544024,0.353384,-0.011146,0.998054,0.685487,0.336698,-0.091954,0.954359,0.476759,0.347267,-0.113598,0.988299,0.674613,0.244104,-0.237369,0.946487,0.487511,0.255798,-0.233201,0.972623,0.608438,0.566746,0.01677,0.999044,0.563848,0.564659,-0.016691,0.998912,0.618212,0.731762,-0.022563,0.782882,0.565075,0.740079,-0.049579,0.896492,0.615154,0.892125,0.106135,0.824572,0.561374,0.898547,0.063761,0.904176,0.604128,0.920016,0.109235,0.765518,0.563502,0.92303,0.066412,0.759107,0.648912,0.935528,-0.049223,0.807616,0.57666,0.95119,-0.078337,0.864631
0.603234,0.351939,0.001476,0.998316,0.570495,0.350805,-0.032496,0.998592,0.633663,0.35396,-0.122624,0.963186,0.546404,0.351036,-0.198036,0.989642,0.64481,0.255624,-0.244764,0.956355,0.563484,0.26619,-0.350346,0.977165,0.597698,0.56728,0.014071,0.999001,0.57296,0.564275,-0.014213,0.998937,0.610079,0.733324,0.008425,0.72545,0.567037,0.731278,-0.015718,0.858537,0.614597,0.89233,0.069696,0.767655,0.563688,0.89265,0.072506,0.864058,0.607245,0.917924,0.069678,0.706115,0.565735,0.918416,0.074843,0.7092,0.642232,0.92471,-0.022435,0.776123,0.577286,0.931238,-0.03365,0.831078
0.61899,0.351891,-0.039269,0.998632,0.55483,0.351165,-0.038239,0.998935,0.683757,0.375861,-0.144681,0.969566,0.483105,0.370309,-0.171864,0.990309,0.679807,0.275176,-0.271174,0.962784,0.490998,0.28689,-0.350378,0.979268,0.595766,0.566304,-0.002641,0.998742,0.569905,0.56528,0.002564,0.998656,0.613035,0.735993,0.013237,0.644,0.569295,0.728574,0.014656,0.766549,0.611104,0.891414,0.123851,0.674828,0.570234,0.892677,0.132398,0.778793,0.606691,0.915811,0.127904,0.640068,0.569721,0.916524,0.138558,0.646068,0.627823,0.926456,0.016542,0.712725,0.575881,0.931373,0.023995,0.761109
0.624987,0.350463,-0.019674,0.998808,0.546742,0.35156,0.005779,0.999131,0.690117,0.391264,-0.048482,0.977186,0.476279,0.3964,-0.067439,0.992115,0.682734,0.283949,-0.166036,0.968678,0.482096,0.303695,-0.203106,0.982697,0.605986,0.565555,-0.013768,0.99833,0.565976,0.56297,0.013796,0.998233,0.615843,0.735578,-0.017642,0.592107,0.56718,0.729233,0.014319,0.699979,0.616412,0.896086,0.091966,0.619059,0.570523,0.893645,0.140886,0.717665,0.611955,0.921367,0.09811,0.596174,0.573162,0.917462,0.147683,0.594185,0.631014,0.933982,-0.027574,0.672177,0.565474,0.935146,0.020252,0.711501
0.631733,0.350034,0.001762,0.999032,0.545088,0.351353,0.03101,0.999294,0.692831,0.400313,-0.09083,0.982983,0.477858,0.410217,-0.054706,0.993388,0.686929,0.291929,-0.242588,0.974641,0.483694,0.318253,-0.231096,0.986157,0.613176,0.564382,-0.021872,0.99843,0.562645,0.561247,0.021939,0.998294,0.616584,0.728986,-0.030852,0.649848,0.562982,0.73149,0.022424,0.715104,0.61771,0.892234,0.10402,0.650899,0.568351,0.888719,0.164945,0.731278,0.610144,0.915826,0.112378,0.590571,0.576303,0.909953,0.173268,0.584434,0.627198,0.938176,-0.016936,0.69634,0.555991,0.934753,0.0463,0.720076
0.633004,0.350253,0.010921,0.999169,0.545305,0.35191,0.029333,0.999383,0.692461,0.411636,-0.093264,0.985458,0.48094,0.419963,-0.076488,0.992985,0.688542,0.296835,-0.269985,0.975881,0.486133,0.329871,-0.285753,0.986395,0.615865,0.56609,-0.025961,0.99845,0.562961,0.563274,0.026045,0.998273,0.617076,0.730236,-0.032725,0.689333,0.562866,0.734579,0.017228,0.717387,0.618346,0.892941,0.116436,0.674889,0.566575,0.889752,0.156528,0.736742,0.613401,0.915231,0.125193,0.584274,0.578851,0.910707,0.164177,0.576275,0.629188,0.938496,-0.009909,0.714731,0.555937,0.937015,0.041558,0.724911
0.636336,0.350604,0.006973,0.999215,0.54604,0.351562,0.001527,0.999461,0.694912,0.426753,-0.109061,0.98583,0.487563,0.431115,-0.111564,0.992518,0.689156,0.314297,-0.321588,0.974724,0.492661,0.338232,-0.350144,0.987222,0.617784,0.566897,-0.004586,0.99842,0.563274,0.564581,0.004585,0.998257,0.619849,0.730982,-0.009884,0.712789,0.56281,0.734547,-0.000126,0.734691,0.61939,0.893601,0.130782,0.688544,0.569692,0.894309,0.146195,0.74862,0.611694,0.918617,0.137999,0.572615,0.579413,0.914158,0.154119,0.566228,0.638969,0.94109,0.011286,0.729362,0.561443,0.94411,0.018772,0.735584
