left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.613733,0.303683,-0.026664,0.999957,0.497175,0.30146,-0.046142,0.999959,0.622559,0.421197,-0.00281,0.985076,0.483733,0.427666,-0.020582,0.975855,0.61168,0.522809,-0.167577,0.9767,0.491755,0.522203,-0.156979,0.95207,0.581699,0.548319,0.013551,0.999657,0.515098,0.541978,-0.013593,0.999755,0.577903,0.73336,-0.010853,0.989706,0.506534,0.727386,-0.033871,0.99279,0.572105,0.898123,0.168104,0.986794,0.514203,0.891106,0.145145,0.989473,0.561341,0.915003,0.175515,0.897131,0.520306,0.907993,0.151828,0.842264,0.601225,0.968251,0.011164,0.979638,0.503757,0.961819,-0.01781,0.981552
0.613747,0.303614,-0.021654,0.999957,0.497609,0.301332,-0.041967,0.99996,0.623115,0.417643,-0.025896,0.983054,0.483249,0.426371,-0.057146,0.975942,0.609599,0.510292,-0.231031,0.975074,0.493899,0.507118,-0.261066,0.955467,0.582185,0.541011,0.013569,0.999669,0.514915,0.536697,-0.013603,0.999761,0.5774,0.730632,-0.012584,0.988981,0.506489,0.725792,-0.039471,0.991965,0.571914,0.898091,0.147488,0.985706,0.514355,0.891271,0.125968,0.988283,0.561306,0.915162,0.152522,0.890494,0.520271,0.908171,0.131243,0.829285,0.601238,0.968315,-0.015892,0.977872,0.503808,0.961775,-0.039971,0.979523
0.613698,0.30499,-0.10328,0.999947,0.49787,0.30183,-0.116433,0.99995,0.623203,0.427677,-0.108081,0.981593,0.483231,0.425937,-0.127579,0.967159,0.600461,0.491855,-0.302309,0.968884,0.49924,0.487336,-0.328586,0.942947,0.584714,0.540583,0.013407,0.999612,0.515758,0.537245,-0.013443,0.999722,0.57691,0.729901,0.016861,0.988594,0.507619,0.727763,-0.010311,0.991828,0.571866,0.897838,0.179881,0.985999,0.514962,0.891402,0.161696,0.988386,0.56193,0.915169,0.18492,0.89737,0.521539,0.908874,0.166854,0.831395,0.601159,0.967371,0.009015,0.978572,0.503132,0.962378,-0.011144,0.97951
0.614069,0.305645,-0.07282,0.999891,0.498506,0.302004,-0.097074,0.999926,0.626202,0.430616,-0.116195,0.974205,0.4837,0.42482,-0.132276,0.957145,0.600034,0.428704,-0.398039,0.942633,0.502759,0.432098,-0.404068,0.932007,0.584896,0.538134,0.014012,0.999415,0.517764,0.534236,-0.014087,0.999579,0.576516,0.725496,0.016952,0.988694,0.508609,0.724656,-0.009708,0.992234,0.571068,0.897226,0.215773,0.986796,0.514985,0.891224,0.18683,0.989169,0.561579,0.915189,0.224279,0.903583,0.521299,0.908989,0.195434,0.840591,0.601051,0.96733,0.044392,0.979631,0.504014,0.961894,0.012148,0.980664
0.614397,0.30289,-0.008221,0.999901,0.498991,0.301249,-0.027575,0.999925,0.628859,0.425077,-0.099063,0.974018,0.484986,0.424982,-0.108006,0.958123,0.604989,0.406199,-0.394855,0.953661,0.501504,0.409546,-0.413139,0.947629,0.585603,0.541567,0.016704,0.999321,0.519507,0.536029,-0.016755,0.999486,0.576745,0.721648,0.017635,0.987407,0.509655,0.721299,-0.018416,0.991967,0.571079,0.894123,0.233828,0.985743,0.515531,0.888636,0.196892,0.989319,0.561776,0.91135,0.245219,0.906198,0.521612,0.906051,0.207694,0.853487,0.600261,0.966204,0.073083,0.979336,0.504399,0.961336,0.028225,0.98151
0.615707,0.304518,0.013664,0.999914,0.499257,0.300265,0.001563,0.999923,0.629498,0.425228,-0.104652,0.976205,0.483404,0.423704,-0.081876,0.952029,0.612095,0.384038,-0.409384,0.963273,0.500039,0.402426,-0.380181,0.951216,0.58527,0.539576,0.017023,0.999315,0.518854,0.533337,-0.017057,0.999466,0.576559,0.722326,0.013177,0.987714,0.510146,0.720191,-0.024459,0.992259,0.571425,0.893552,0.214841,0.986267,0.515671,0.889821,0.182585,0.989891,0.561884,0.910887,0.223884,0.912059,0.521168,0.906799,0.191043,0.8618,0.599862,0.965451,0.044933,0.980015,0.505132,0.961446,0.004295,0.982468
0.616262,0.306038,0.010144,0.999917,0.501705,0.298851,0.014022,0.999917,0.630896,0.426761,-0.13293,0.978756,0.482222,0.422217,-0.088312,0.939066,0.613314,0.361312,-0.434509,0.970768,0.49742,0.383962,-0.390765,0.943798,0.584862,0.5401,0.015784,0.999367,0.518693,0.533546,-0.015793,0.999501,0.57657,0.725739,0.017207,0.988222,0.509948,0.721807,-0.013571,0.992667,0.572143,0.894354,0.236555,0.986837,0.514992,0.890729,0.20774,0.99061,0.562221,0.912163,0.248448,0.917536,0.520281,0.908263,0.218556,0.867761,0.599638,0.965243,0.073636,0.980669,0.504103,0.961495,0.035078,0.983441
0.616132,0.305546,0.019699,0.999916,0.503099,0.298215,0.043643,0.999889,0.63076,0.427314,-0.130804,0.980745,0.48076,0.420955,-0.066848,0.90819,0.612406,0.351219,-0.419476,0.976542,0.493835,0.374349,-0.37157,0.92079,0.58462,0.540355,0.01034,0.999399,0.518631,0.533972,-0.010278,0.999509,0.576429,0.727146,0.016465,0.988347,0.509806,0.723053,-0.008861,0.992599,0.572167,0.894593,0.225119,0.987034,0.515156,0.892284,0.203276,0.990915,0.562076,0.91246,0.236002,0.921981,0.52043,0.909769,0.21272,0.871562,0.599405,0.964633,0.058572,0.981023,0.503121,0.962039,0.031583,0.983589
0.61634,0.306033,-0.000455,0.999913,0.503251,0.298299,0.024578,0.999878,0.629227,0.427626,-0.142699,0.981796,0.480454,0.421294,-0.080362,0.901208,0.610443,0.35503,-0.441768,0.979833,0.491146,0.385754,-0.377399,0.918614,0.58452,0.541103,0.006687,0.999421,0.518374,0.534937,-0.006672,0.999521,0.576386,0.727106,0.013567,0.988778,0.509856,0.72378,0.00101,0.992677,0.572059,0.894935,0.223733,0.987359,0.515279,0.892532,0.213517,0.991138,0.56196,0.913018,0.23453,0.924142,0.520711,0.91,0.223403,0.874999,0.599357,0.964752,0.057298,0.98152,0.502833,0.961742,0.043747,0.983927
0.616555,0.3065,-0.051145,0.999883,0.501076,0.298511,-0.040501,0.99987,0.629248,0.419022,-0.101266,0.978033,0.479746,0.417418,-0.097278,0.911633,0.603184,0.411152,-0.380735,0.966829,0.496048,0.417997,-0.36629,0.920495,0.584551,0.540041,0.010557,0.99921,0.517891,0.533409,-0.010567,0.999401,0.57701,0.725736,0.011299,0.98892,0.509502,0.720083,-0.015179,0.993043,0.571796,0.895142,0.202058,0.987754,0.515352,0.890462,0.174676,0.99145,0.561756,0.913279,0.209383,0.924241,0.520484,0.908112,0.181724,0.878675,0.599418,0.96513,0.030263,0.981547,0.502831,0.961643,-0.001514,0.9842
