left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.589176,0.362765,-0.211672,0.999997,0.552836,0.381382,0.122516,0.998815,0.58465,0.463009,-0.259697,0.999096,0.552119,0.475251,0.182348,0.122724,0.538599,0.540126,-0.254245,0.998201,0.519706,0.536049,0.092464,0.340283,0.576678,0.562073,-0.100161,0.999548,0.552996,0.564936,0.100162,0.997875,0.569324,0.713647,-0.087849,0.894529,0.548886,0.707662,0.123859,0.458676,0.580065,0.86376,-0.038116,0.947643,0.567512,0.846447,0.181649,0.655747,0.591088,0.887019,-0.038149,0.92527,0.579995,0.8637,0.182953,0.677604,0.54406,0.89185,-0.137011,0.951196,0.534227,0.875197,0.118719,0.771488
0.590074,0.362795,-0.187249,0.999986,0.552304,0.379016,0.13191,0.998102,0.590059,0.463886,-0.226497,0.998179,0.547301,0.469557,0.167188,0.092899,0.522208,0.484165,-0.200245,0.993165,0.520179,0.495829,0.025932,0.250751,0.578192,0.564289,-0.095586,0.999235,0.550455,0.566286,0.09568,0.997226,0.572168,0.713376,-0.069933,0.894372,0.547567,0.705545,0.131942,0.507819,0.580878,0.85997,0.013742,0.945907,0.565174,0.844931,0.220381,0.705742,0.591375,0.878582,0.017047,0.920105,0.577287,0.858392,0.223507,0.712222,0.550957,0.890376,-0.086359,0.95203,0.531493,0.872917,0.152356,0.803137
0.591422,0.362206,-0.165433,0.999973,0.547342,0.378138,0.133454,0.998116,0.588613,0.464498,-0.208662,0.996909,0.531831,0.465958,0.070967,0.110748,0.522064,0.4173,-0.177188,0.991061,0.492365,0.433446,-0.159092,0.296276,0.579981,0.565227,-0.0889,0.998941,0.54824,0.56685,0.088921,0.997123,0.572964,0.715941,-0.047223,0.903211,0.546691,0.705211,0.13253,0.564042,0.582988,0.85911,0.037598,0.944547,0.562591,0.843136,0.224187,0.747604,0.591429,0.878226,0.0409,0.914503,0.574785,0.858372,0.227977,0.741504,0.55404,0.891555,-0.058753,0.953012,0.528026,0.8742,0.156445,0.830953
0.593611,0.363537,-0.136656,0.999954,0.541138,0.381921,0.127306,0.998457,0.585196,0.457479,-0.209744,0.995251,0.526799,0.478766,0.044837,0.17063,0.541487,0.373319,-0.231832,0.990919,0.501233,0.420972,-0.198597,0.414274,0.582032,0.569577,-0.079538,0.999056,0.547951,0.57103,0.079526,0.997741,0.574997,0.724062,-0.039604,0.90982,0.544921,0.712722,0.121835,0.620529,0.584137,0.860779,0.062514,0.941492,0.561495,0.848285,0.228188,0.782047,0.593594,0.878305,0.06738,0.900446,0.572377,0.863821,0.233516,0.759776,0.559591,0.894825,-0.039332,0.95345,0.529564,0.877576,0.157762,0.853973
0.594593,0.364367,-0.130192,0.999932,0.536323,0.385819,0.105083,0.998611,0.583129,0.446164,-0.277096,0.992939,0.523341,0.468077,0.089083,0.236755,0.552474,0.366061,-0.371822,0.990352,0.511256,0.410702,-0.051377,0.501042,0.583422,0.570583,-0.075934,0.999175,0.548575,0.572636,0.075956,0.998194,0.576389,0.723576,-0.044775,0.9076,0.545389,0.714929,0.106368,0.668926,0.583076,0.858149,0.050273,0.938001,0.561293,0.848409,0.217208,0.804303,0.592845,0.874848,0.054703,0.88071,0.573435,0.86195,0.223401,0.766744,0.561623,0.894071,-0.05525,0.952709,0.529879,0.878726,0.124968,0.867483
0.594231,0.364373,-0.133901,0.999928,0.540124,0.381466,0.142229,0.99874,0.584366,0.455092,-0.18005,0.992709,0.530708,0.473238,0.091337,0.238981,0.538026,0.376801,-0.122864,0.990218,0.510772,0.452416,-0.126198,0.509933,0.583027,0.571956,-0.079772,0.999237,0.548275,0.573092,0.079801,0.998489,0.576182,0.726114,-0.041354,0.917367,0.545318,0.716097,0.126448,0.70921,0.584181,0.86346,0.059033,0.942204,0.561228,0.850087,0.230661,0.832688,0.594073,0.88015,0.063835,0.882187,0.573378,0.864765,0.235608,0.787074,0.557445,0.895982,-0.041252,0.956117,0.527714,0.878962,0.160682,0.886068
0.593819,0.362807,-0.166542,0.999934,0.549058,0.378586,0.149609,0.998294,0.589279,0.462987,-0.2092,0.993207,0.54739,0.466497,0.164248,0.189754,0.523324,0.468957,-0.194707,0.988332,0.516219,0.490817,0.0142,0.418637,0.582564,0.564701,-0.090616,0.998995,0.548337,0.565552,0.090729,0.997961,0.575676,0.714317,-0.077312,0.921735,0.546792,0.705528,0.129666,0.714445,0.584972,0.858321,-0.002838,0.94401,0.561576,0.845111,0.206786,0.844161,0.595815,0.878974,-0.00153,0.884508,0.573402,0.859698,0.208066,0.797025,0.55686,0.894091,-0.114013,0.956576,0.52724,0.876662,0.128779,0.892352
0.593503,0.363333,-0.190152,0.999947,0.550785,0.382372,0.133102,0.997963,0.589257,0.461665,-0.238614,0.994306,0.544733,0.475604,0.192603,0.150561,0.535342,0.529104,-0.24606,0.987797,0.517283,0.533301,0.098388,0.340329,0.581796,0.565677,-0.095443,0.998906,0.550563,0.567665,0.095489,0.997476,0.574139,0.713916,-0.079938,0.906078,0.548051,0.706006,0.129104,0.673423,0.581696,0.8595,-0.012349,0.938181,0.564249,0.844333,0.204701,0.822412,0.592898,0.881365,-0.010612,0.882968,0.5764,0.859547,0.207362,0.784585,0.547811,0.893103,-0.111403,0.950288,0.530137,0.875539,0.141155,0.877381
0.593064,0.362282,-0.252008,0.999964,0.550788,0.382661,0.084177,0.998358,0.588992,0.458485,-0.307121,0.995816,0.544138,0.481432,0.164251,0.174571,0.561127,0.557037,-0.332644,0.991419,0.515003,0.558245,0.069059,0.421847,0.582041,0.56549,-0.099744,0.999153,0.550493,0.568665,0.099722,0.997836,0.574294,0.715377,-0.090339,0.918455,0.546921,0.707441,0.142083,0.659387,0.582878,0.863722,-0.023575,0.947151,0.564703,0.847563,0.217774,0.801936,0.593838,0.884118,-0.022349,0.894439,0.577213,0.861565,0.221188,0.764083,0.547436,0.894493,-0.132148,0.954687,0.52874,0.876468,0.155886,0.867664
0.592959,0.361139,-0.224656,0.999976,0.55046,0.381426,0.107552,0.998555,0.589635,0.456565,-0.281632,0.996905,0.544267,0.47945,0.182725,0.193572,0.564842,0.546139,-0.32045,0.99393,0.512756,0.553364,0.096981,0.485813,0.582384,0.564094,-0.098949,0.999307,0.55008,0.56649,0.098941,0.998022,0.574543,0.715114,-0.10213,0.92557,0.546003,0.706938,0.125345,0.644692,0.583121,0.863109,-0.047386,0.952109,0.563182,0.847549,0.187497,0.786483,0.59354,0.881846,-0.047877,0.900316,0.575495,0.862582,0.188583,0.749783,0.547098,0.894942,-0.160757,0.956632,0.527584,0.876799,0.115902,0.859912
