left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.351902,0.333979,0.051718,0.999763,0.246463,0.323268,0.039586,0.999904,0.38568,0.434506,-0.034632,0.981416,0.191013,0.412734,-0.072631,0.990838,0.398595,0.338785,-0.15864,0.994349,0.197129,0.310598,-0.249864,0.994946,0.331813,0.56348,0.003779,0.999295,0.258651,0.557601,-0.003764,0.999646,0.335662,0.742526,0.019814,0.958934,0.231985,0.736656,-0.068755,0.974013,0.326871,0.902439,0.096678,0.924156,0.211953,0.907615,-0.012658,0.957088,0.312501,0.924912,0.097591,0.709461,0.219053,0.931517,-0.011817,0.679322,0.353744,0.938107,0.008954,0.898594,0.19138,0.955366,-0.120206,0.920133
0.344944,0.364212,0.010215,0.99977,0.238015,0.354196,-0.010492,0.999902,0.381097,0.466151,-0.087576,0.983078,0.185905,0.445869,-0.117875,0.991612,0.390881,0.372495,-0.254588,0.994057,0.189549,0.350795,-0.286836,0.994816,0.323428,0.581604,0.008401,0.999173,0.252022,0.579628,-0.008399,0.99955,0.352607,0.738818,-0.166836,0.963337,0.218289,0.746469,-0.13441,0.978517,0.326464,0.895075,-0.062777,0.929753,0.208051,0.911327,-0.038228,0.961133,0.310037,0.917714,-0.058163,0.742824,0.215934,0.930548,-0.03432,0.716857,0.351468,0.940041,-0.163749,0.90453,0.18926,0.959359,-0.139964,0.926356
0.342689,0.413913,0.002228,0.999782,0.235068,0.403197,-0.01326,0.999897,0.380682,0.510576,-0.120962,0.985488,0.185642,0.491521,-0.141877,0.992543,0.389678,0.424544,-0.26928,0.994039,0.187168,0.403496,-0.35077,0.995281,0.318933,0.624455,0.010941,0.999326,0.248207,0.624369,-0.011023,0.999577,0.375495,0.737514,-0.264094,0.972785,0.203394,0.770406,-0.221543,0.982981,0.330687,0.89097,-0.077435,0.94139,0.20753,0.908769,-0.045538,0.965457,0.311158,0.908756,-0.064581,0.786755,0.216712,0.92664,-0.028235,0.759382,0.349755,0.944737,-0.177276,0.918795,0.190765,0.957689,-0.12886,0.935862
0.339928,0.473248,-0.010963,0.99982,0.232164,0.461159,-0.034673,0.999908,0.377403,0.567235,-0.134318,0.987063,0.182603,0.556522,-0.168352,0.993151,0.389997,0.484154,-0.337936,0.994116,0.183928,0.45863,-0.379744,0.995774,0.311918,0.675029,0.012185,0.999442,0.241731,0.676004,-0.012251,0.999635,0.383058,0.7449,-0.295813,0.980215,0.191849,0.784215,-0.298664,0.987475,0.330545,0.885202,-0.056431,0.950929,0.212534,0.8949,-0.052378,0.970768,0.306521,0.896977,-0.033123,0.820842,0.229645,0.910145,-0.024261,0.803376,0.347003,0.943433,-0.131736,0.929888,0.193402,0.948895,-0.117717,0.946566
0.339036,0.535445,0.001738,0.99984,0.22937,0.526146,-0.021509,0.999918,0.376629,0.626934,-0.119533,0.987018,0.177424,0.626125,-0.135169,0.992348,0.390112,0.54458,-0.312555,0.993477,0.17893,0.53861,-0.319613,0.995791,0.30915,0.731742,0.011185,0.999557,0.238933,0.732002,-0.011243,0.999711,0.387298,0.756847,-0.29791,0.98626,0.177946,0.798581,-0.333921,0.991347,0.329913,0.886306,-0.064738,0.964109,0.216664,0.891973,-0.066925,0.978563,0.306255,0.898328,-0.037957,0.863952,0.233331,0.904748,-0.039898,0.855524,0.347346,0.944163,-0.108227,0.947417,0.197061,0.949598,-0.112285,0.960722
0.338405,0.59034,-0.001516,0.999847,0.228999,0.581072,-0.024601,0.999923,0.375242,0.680603,-0.129867,0.986921,0.174157,0.6866,-0.140779,0.991198,0.39089,0.602593,-0.321187,0.993215,0.178767,0.597831,-0.316961,0.995492,0.308797,0.775531,0.009732,0.999583,0.239478,0.775633,-0.009759,0.999741,0.394717,0.764184,-0.310603,0.989876,0.169117,0.808286,-0.323861,0.993728,0.329849,0.888277,-0.064879,0.971013,0.21741,0.902033,-0.084955,0.983938,0.306411,0.898309,-0.042621,0.89387,0.234478,0.913111,-0.059012,0.894493,0.347447,0.94314,-0.115253,0.956766,0.195406,0.958133,-0.128083,0.970117
0.338266,0.595635,-0.027866,0.999856,0.229154,0.591529,-0.053738,0.99992,0.372373,0.685067,-0.156041,0.987573,0.174978,0.703799,-0.166787,0.991123,0.391739,0.610523,-0.360469,0.993935,0.178797,0.62288,-0.350864,0.995916,0.307966,0.780215,0.008622,0.999535,0.240061,0.777573,-0.008617,0.999715,0.395546,0.760338,-0.307769,0.991496,0.17216,0.803281,-0.310435,0.994669,0.329515,0.880943,-0.075941,0.973059,0.218619,0.900847,-0.091041,0.986884,0.30673,0.893831,-0.054918,0.912612,0.234078,0.910015,-0.070965,0.919199,0.346519,0.940549,-0.126826,0.960378,0.194457,0.956156,-0.154556,0.975138
0.337931,0.574385,-0.056763,0.999865,0.230076,0.568212,-0.07918,0.999912,0.371259,0.657092,-0.208723,0.987524,0.176898,0.667257,-0.218679,0.990052,0.391739,0.590536,-0.448316,0.993885,0.181201,0.598833,-0.443569,0.995001,0.307188,0.751153,0.008136,0.999536,0.239371,0.7498,-0.008101,0.999723,0.394039,0.756292,-0.311934,0.992944,0.175135,0.790632,-0.348786,0.995647,0.329452,0.882693,-0.059201,0.976136,0.219503,0.901973,-0.11809,0.989888,0.306844,0.894185,-0.037378,0.926871,0.233827,0.914953,-0.098155,0.9383,0.346152,0.940892,-0.132177,0.965151,0.196176,0.959504,-0.205817,0.980426
0.338645,0.513745,0.015661,0.999864,0.231709,0.504069,-0.003426,0.999922,0.372162,0.595751,-0.099801,0.987173,0.17793,0.589169,-0.121351,0.990238,0.393533,0.527783,-0.29578,0.993614,0.184044,0.51289,-0.324286,0.995323,0.307719,0.70225,0.009258,0.999567,0.23783,0.699928,-0.009234,0.99976,0.386272,0.746551,-0.288697,0.994144,0.183131,0.776953,-0.352024,0.996561,0.326561,0.883018,-0.081743,0.979146,0.21888,0.898467,-0.144338,0.992168,0.304328,0.898499,-0.066008,0.9375,0.233373,0.914978,-0.127462,0.950827,0.34729,0.941692,-0.170984,0.968915,0.195764,0.959442,-0.245527,0.984385
0.339514,0.44072,-0.04387,0.999825,0.233673,0.428355,-0.061304,0.999923,0.374205,0.52887,-0.209416,0.987696,0.178594,0.519905,-0.218832,0.991511,0.393934,0.460586,-0.480924,0.993393,0.186781,0.441112,-0.480243,0.995958,0.309026,0.641925,0.009299,0.999538,0.237797,0.642304,-0.00929,0.999745,0.370083,0.736189,-0.296917,0.994429,0.195398,0.768583,-0.293665,0.996651,0.324479,0.887708,-0.097724,0.980513,0.218118,0.904403,-0.109728,0.992625,0.300985,0.907217,-0.082458,0.939058,0.233158,0.92631,-0.098038,0.952237,0.347619,0.940373,-0.202617,0.970477,0.190079,0.957709,-0.23992,0.984937
