left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.582207,0.383761,-0.060548,0.999617,0.466363,0.379541,-0.032272,0.999789,0.60394,0.497125,-0.17617,0.98373,0.444626,0.495158,-0.157486,0.974384,0.61391,0.397972,-0.385386,0.991699,0.435781,0.398709,-0.435259,0.992026,0.558247,0.614725,-0.013706,0.998536,0.492708,0.612397,0.013837,0.999211,0.561963,0.775331,0.034854,0.976257,0.488533,0.778661,0.066545,0.981771,0.558234,0.927893,0.196585,0.941921,0.481458,0.923733,0.241932,0.958963,0.550283,0.943759,0.202825,0.791479,0.487047,0.943207,0.25198,0.875388,0.575118,0.976706,0.069354,0.904609,0.462331,0.975157,0.118884,0.932892
0.582276,0.384416,-0.04622,0.999638,0.467007,0.380547,-0.018336,0.99981,0.604599,0.497986,-0.166733,0.984295,0.445083,0.495659,-0.145015,0.975984,0.614163,0.39919,-0.369291,0.9922,0.436149,0.400324,-0.420194,0.992496,0.558504,0.616163,-0.009325,0.998687,0.493001,0.614329,0.009423,0.9993,0.56406,0.781896,0.03786,0.979952,0.48867,0.783352,0.048498,0.985279,0.561391,0.934019,0.192644,0.950482,0.482444,0.92925,0.210871,0.966551,0.552607,0.951141,0.198641,0.810083,0.487851,0.947742,0.218932,0.888939,0.582605,0.983308,0.064173,0.915281,0.46375,0.978845,0.08116,0.944067
0.581953,0.385105,-0.038249,0.999649,0.467428,0.380942,-0.009933,0.9998,0.60446,0.498127,-0.168861,0.9847,0.444725,0.496141,-0.135698,0.976676,0.614379,0.400136,-0.392265,0.992454,0.436175,0.401356,-0.428725,0.993081,0.55769,0.614091,-0.016214,0.998567,0.492339,0.613561,0.016492,0.999146,0.563319,0.773792,-0.013071,0.976985,0.488189,0.778932,0.051463,0.982002,0.56171,0.928452,0.120066,0.938207,0.481589,0.921877,0.216202,0.956914,0.557351,0.947094,0.123848,0.785946,0.485288,0.940604,0.225733,0.869949,0.576882,0.970508,-0.01212,0.895519,0.462218,0.969593,0.092098,0.928859
0.58058,0.385082,-0.054194,0.999709,0.466833,0.380862,-0.020246,0.999789,0.603703,0.498607,-0.177281,0.986015,0.444709,0.496766,-0.15486,0.976207,0.614338,0.402072,-0.391705,0.993207,0.435344,0.402377,-0.444241,0.993493,0.555937,0.613377,-0.020991,0.998641,0.49108,0.612492,0.021257,0.999023,0.56083,0.775226,-0.027739,0.973496,0.486877,0.768641,0.104956,0.972829,0.560286,0.924285,0.088897,0.922792,0.476505,0.909342,0.301056,0.931129,0.560663,0.934297,0.091042,0.740435,0.48406,0.934398,0.312991,0.840005,0.574108,0.96481,-0.048738,0.866822,0.454769,0.958555,0.183337,0.895513
0.580333,0.385743,-0.054361,0.999732,0.466317,0.381748,-0.031623,0.999766,0.602851,0.500583,-0.17419,0.986544,0.444426,0.498598,-0.164449,0.976042,0.614689,0.403389,-0.406067,0.993645,0.4347,0.403935,-0.464336,0.993988,0.556104,0.61737,-0.020081,0.998486,0.490201,0.616853,0.02038,0.998804,0.56373,0.776345,-0.025881,0.974523,0.482922,0.775203,0.083445,0.971378,0.564097,0.931246,0.092523,0.919961,0.477013,0.917524,0.278282,0.924595,0.56081,0.941624,0.094389,0.715928,0.483193,0.935978,0.291121,0.830136,0.575683,0.976504,-0.05203,0.861504,0.454507,0.964673,0.159777,0.88729
0.581616,0.394165,-0.075419,0.999761,0.467092,0.389143,-0.031958,0.999778,0.602806,0.509421,-0.21079,0.987656,0.443908,0.503015,-0.158539,0.976317,0.615468,0.414632,-0.448095,0.994178,0.434178,0.41335,-0.455743,0.994492,0.5563,0.625774,-0.021176,0.998579,0.490075,0.626139,0.021401,0.998857,0.566519,0.79021,-0.002187,0.976861,0.480422,0.788226,0.096529,0.973798,0.567495,0.944688,0.133022,0.92572,0.47684,0.932523,0.29808,0.931001,0.565474,0.953705,0.136652,0.720419,0.483119,0.947378,0.311477,0.838007,0.580599,0.995444,-0.006092,0.872282,0.450656,0.977117,0.182149,0.896642
0.582651,0.418094,-0.121226,0.999686,0.466232,0.415486,-0.077432,0.999764,0.602808,0.524917,-0.280262,0.987394,0.44073,0.525549,-0.21753,0.977295,0.615469,0.442929,-0.54435,0.993395,0.428544,0.446587,-0.536546,0.994595,0.556341,0.645206,-0.02357,0.99849,0.489942,0.644568,0.023736,0.998879,0.566387,0.802183,0.001636,0.979916,0.48439,0.803184,0.118202,0.978141,0.567724,0.949003,0.149435,0.936814,0.479336,0.944297,0.331785,0.943767,0.565168,0.961034,0.153412,0.754535,0.48634,0.9589,0.346062,0.857458,0.585311,0.991934,0.015058,0.891209,0.455186,0.979927,0.218716,0.91415
0.582931,0.462257,-0.123116,0.999713,0.4678,0.463808,-0.101567,0.999779,0.604914,0.560307,-0.273358,0.989036,0.441074,0.569132,-0.218053,0.97954,0.616248,0.499866,-0.559433,0.993508,0.428143,0.503824,-0.514325,0.994629,0.556489,0.665507,-0.012813,0.99824,0.491618,0.663329,0.012943,0.998816,0.56588,0.821044,0.004613,0.981398,0.490527,0.820801,0.013855,0.980971,0.56617,0.954677,0.144923,0.944098,0.481277,0.953508,0.146245,0.952656,0.562183,0.963695,0.149144,0.773677,0.487082,0.963505,0.151304,0.862992,0.584714,1.000445,0.014907,0.903057,0.46564,0.988181,0.013128,0.924474
0.582601,0.520675,-0.204179,0.999727,0.469989,0.523313,-0.192574,0.999813,0.613895,0.589933,-0.349862,0.985965,0.443761,0.595329,-0.315663,0.981246,0.6252,0.555047,-0.615622,0.976849,0.429181,0.560866,-0.583425,0.991193,0.556783,0.681735,-0.010839,0.998305,0.49441,0.680752,0.010987,0.998706,0.563262,0.809765,-0.140229,0.970383,0.499223,0.816058,-0.028843,0.96277,0.56283,0.939218,-0.027432,0.927979,0.492686,0.931141,0.136131,0.920747,0.563129,0.955056,-0.025273,0.733747,0.496808,0.950145,0.14475,0.791496,0.573855,0.987156,-0.17208,0.881861,0.479947,0.968786,0.011705,0.885413
0.58045,0.563557,-0.244937,0.999729,0.471747,0.568681,-0.244533,0.999849,0.618182,0.615489,-0.36944,0.979731,0.442231,0.63767,-0.367371,0.97988,0.630784,0.609691,-0.60113,0.944814,0.43345,0.616392,-0.612859,0.986142,0.557297,0.701201,-0.007234,0.998312,0.495583,0.697761,0.007257,0.998695,0.561954,0.827136,-0.070777,0.939143,0.492773,0.812932,-0.099423,0.937261,0.562565,0.934643,0.093037,0.896913,0.497276,0.919394,0.088294,0.895516,0.560899,0.945123,0.102412,0.654047,0.503312,0.933579,0.100927,0.730121,0.568164,0.984191,-0.015562,0.84584,0.48862,0.964765,-0.013787,0.865217
