left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
0.64885,0.376664,0.010125,0.999859,0.572298,0.381122,-0.003901,0.999849,0.672455,0.371546,-0.280111,0.951896,0.551238,0.377657,-0.297717,0.957653,0.670087,0.368868,-0.560885,0.941479,0.552927,0.37772,-0.587765,0.924644,0.643607,0.572774,-0.006843,0.999922,0.590013,0.573388,0.006799,0.999916,0.656038,0.723624,-0.04284,0.979953,0.583248,0.720651,-0.013795,0.987006,0.664374,0.864275,0.026174,0.967714,0.575679,0.860746,0.077294,0.983773,0.657273,0.881529,0.02447,0.822106,0.579179,0.87913,0.078269,0.85693,0.684228,0.89694,-0.107669,0.959605,0.56086,0.89583,-0.042947,0.971197
0.649294,0.387782,-0.016872,0.999722,0.570756,0.392553,-0.035933,0.999741,0.669311,0.389,-0.306527,0.92326,0.549654,0.399742,-0.327006,0.956963,0.667598,0.379759,-0.59141,0.925425,0.553048,0.383005,-0.612829,0.922116,0.647298,0.584827,-0.000235,0.999882,0.59029,0.585333,0.000191,0.999879,0.666738,0.73107,-0.021705,0.979357,0.576735,0.723324,-0.028638,0.988167,0.667429,0.863653,0.048822,0.964646,0.57055,0.863467,0.050156,0.983118,0.657664,0.877447,0.047167,0.802868,0.572683,0.880598,0.050588,0.838477,0.686095,0.899036,-0.079213,0.954342,0.555121,0.899818,-0.068681,0.9695
0.648989,0.436477,-0.016374,0.999705,0.57023,0.439399,-0.054101,0.999537,0.671899,0.438408,-0.197643,0.919826,0.553392,0.454057,-0.274721,0.959219,0.669031,0.424021,-0.39817,0.929648,0.557782,0.43894,-0.511801,0.930267,0.647044,0.627528,0.007886,0.999881,0.589669,0.630836,-0.007918,0.999864,0.68674,0.731413,-0.206539,0.983433,0.56791,0.735992,-0.161023,0.990559,0.671456,0.857837,-0.047229,0.968735,0.569615,0.861312,-0.010191,0.983435,0.659595,0.868862,-0.038154,0.806658,0.572994,0.875721,0.015291,0.825012,0.687974,0.900249,-0.156819,0.956765,0.564831,0.899861,-0.079748,0.970313
0.646415,0.487292,-0.007287,0.999758,0.570216,0.487561,-0.037519,0.99953,0.670478,0.50113,-0.231877,0.92957,0.555356,0.507068,-0.254752,0.965471,0.672607,0.484919,-0.464081,0.939149,0.560926,0.481394,-0.465644,0.941985,0.640052,0.662159,0.010399,0.99991,0.587015,0.665262,-0.010417,0.999887,0.698416,0.735932,-0.2076,0.987829,0.560158,0.758086,-0.226467,0.992911,0.673253,0.857505,-0.094847,0.975702,0.571601,0.860322,-0.045617,0.984781,0.657926,0.86995,-0.089852,0.847366,0.579055,0.871986,-0.031941,0.835232,0.691979,0.900979,-0.19774,0.963997,0.565449,0.895694,-0.119216,0.971955
0.646631,0.541074,-0.027817,0.999732,0.569295,0.547338,-0.046947,0.999161,0.670732,0.559791,-0.268951,0.929862,0.559208,0.561618,-0.282407,0.944549,0.672161,0.552906,-0.498705,0.947607,0.568762,0.550842,-0.489531,0.920576,0.638803,0.715224,0.008866,0.999922,0.585002,0.719207,-0.008836,0.999895,0.708811,0.745051,-0.247845,0.991049,0.54628,0.767879,-0.288142,0.99486,0.673885,0.858586,-0.077175,0.981272,0.572943,0.856372,-0.049838,0.987233,0.654622,0.870586,-0.059372,0.883925,0.584978,0.866738,-0.029608,0.868351,0.693618,0.903642,-0.14468,0.969774,0.566704,0.894055,-0.111259,0.975506
0.651614,0.587105,-0.026433,0.99958,0.568797,0.591047,-0.046503,0.999045,0.672964,0.611045,-0.280809,0.93039,0.560357,0.59997,-0.293939,0.940575,0.673106,0.606523,-0.522546,0.955666,0.567647,0.598979,-0.494564,0.920966,0.644631,0.752857,0.007873,0.999905,0.586444,0.758806,-0.007756,0.999885,0.712943,0.744686,-0.268362,0.992422,0.541378,0.763864,-0.307816,0.99576,0.672042,0.856937,-0.110723,0.981025,0.572839,0.863603,-0.096573,0.987305,0.652156,0.869329,-0.099194,0.903016,0.585006,0.877784,-0.078817,0.890256,0.693215,0.901395,-0.186699,0.967549,0.563697,0.898716,-0.162436,0.974797
0.654802,0.587616,-0.034825,0.999466,0.569896,0.589992,-0.048182,0.999045,0.683294,0.604846,-0.295148,0.942607,0.560177,0.6001,-0.296521,0.945947,0.676436,0.601379,-0.531774,0.964425,0.567237,0.597851,-0.503771,0.930486,0.647291,0.747952,0.00609,0.999887,0.588707,0.753147,-0.005955,0.999876,0.711777,0.745114,-0.259293,0.99147,0.539933,0.761948,-0.309234,0.995353,0.671246,0.857811,-0.10182,0.974215,0.572814,0.8646,-0.097252,0.983693,0.652377,0.870397,-0.091779,0.909418,0.585648,0.87925,-0.079627,0.895774,0.691848,0.901375,-0.180782,0.957056,0.563498,0.899253,-0.163877,0.967042
0.64961,0.546169,-0.032144,0.999365,0.570532,0.55131,-0.05046,0.999058,0.677675,0.555973,-0.298345,0.936361,0.561263,0.562456,-0.304308,0.946089,0.674793,0.562205,-0.550252,0.960199,0.567016,0.560967,-0.521002,0.930954,0.641714,0.716124,0.005271,0.999884,0.585137,0.717679,-0.005163,0.999872,0.709328,0.7454,-0.273376,0.992268,0.5402,0.762499,-0.3023,0.995966,0.669967,0.855921,-0.082494,0.974661,0.572849,0.86296,-0.078015,0.984457,0.651004,0.868949,-0.068473,0.914735,0.586022,0.875843,-0.060189,0.905119,0.691746,0.901085,-0.172979,0.954261,0.561148,0.900446,-0.155358,0.967334
0.644538,0.477691,-0.04695,0.999537,0.571055,0.478934,-0.073382,0.999231,0.67445,0.493656,-0.323136,0.943997,0.560191,0.490404,-0.35683,0.949231,0.672627,0.477693,-0.565586,0.960521,0.572153,0.470444,-0.594229,0.922738,0.637144,0.650923,0.008203,0.999909,0.583321,0.65286,-0.008192,0.999892,0.690165,0.733449,-0.269042,0.993343,0.550499,0.75163,-0.279763,0.996564,0.669887,0.856175,-0.121785,0.979262,0.572844,0.861334,-0.103584,0.986913,0.651632,0.872113,-0.11427,0.920322,0.585272,0.875579,-0.092442,0.906154,0.691777,0.901499,-0.239177,0.961612,0.563283,0.900926,-0.21272,0.972665
0.643789,0.413074,0.051028,0.999591,0.570038,0.414511,0.011872,0.999216,0.662712,0.419133,-0.130658,0.919069,0.559492,0.426683,-0.218449,0.916864,0.654869,0.392528,-0.316229,0.936886,0.567724,0.398954,-0.438978,0.866688,0.636895,0.605839,0.00595,0.999912,0.582729,0.609712,-0.006011,0.999898,0.668931,0.731312,-0.017944,0.993774,0.56535,0.735221,-0.049437,0.996897,0.667525,0.858989,0.048928,0.983085,0.573076,0.85739,0.047051,0.989718,0.651798,0.877411,0.047768,0.920489,0.583137,0.87138,0.0507,0.913395,0.692226,0.901911,-0.068424,0.96845,0.559538,0.899329,-0.051671,0.978132
