1772889826.4435542,-0.124755859375,0.923095703125,-0.2938232421875,-1.7700194120407104,-0.1831054538488388,0.0610351525247097,0,dennis
1772889826.504195,-0.1279296875,0.926513671875,-0.3118896484375,1.4038084745407104,0.7324218153953552,0.9155272841453552,0,dennis
1772889826.5124376,-0.1192626953125,0.9361572265625,-0.302978515625,-0.8544921278953552,0.6103515625,0.6713866591453552,0,dennis
1772889826.5634856,-0.1287841796875,0.9254150390625,-0.2991943359375,-0.4272460639476776,0.4272460639476776,0.54931640625,0,dennis
1772889826.6170344,-0.1177978515625,0.9237060546875,-0.3106689453125,1.8310545682907104,0.7934569716453552,0.54931640625,0,dennis
1772889826.6330736,-0.14306640625,0.9326171875,-0.2979736328125,0.8544921278953552,0.3662109076976776,-0.7324218153953552,0,dennis
1772889826.6828647,-0.1175537109375,0.9384765625,-0.3096923828125,0.6713866591453552,-0.3662109076976776,-0.4272460639476776,0,dennis
1772889826.7079968,-0.112060546875,0.9332275390625,-0.29638671875,0.1220703050494194,-1.4038084745407104,-0.6103515625,0,dennis
1772889826.741385,-0.1268310546875,0.932373046875,-0.29345703125,-1.0986328125,-0.6103515625,-0.2441406100988388,0,dennis
1772889826.801534,-0.1173095703125,0.9285888671875,-0.31005859375,-1.3427733182907104,-0.1831054538488388,-0.3662109076976776,0,dennis
1772889826.8340065,-0.12353515625,0.931396484375,-0.3023681640625,0.7324218153953552,-0.1831054538488388,0.2441406100988388,0,dennis
1772889826.8563457,-0.1170654296875,0.93359375,-0.29736328125,-0.3662109076976776,0.6713866591453552,1.4648436307907104,0,dennis
1772889826.8905091,-0.1241455078125,0.92333984375,-0.302734375,0.9155272841453552,1.7089842557907104,1.4648436307907104,0,dennis
1772889826.9394841,-0.14306640625,0.9349365234375,-0.2989501953125,0.4272460639476776,2.50244140625,1.5258787870407104,0,dennis
1772889826.9840593,-0.123779296875,0.9320068359375,-0.311767578125,-1.6479490995407104,2.25830078125,-0.1220703050494194,0,dennis
1772889827.0108232,-0.1361083984375,0.923583984375,-0.294677734375,0.30517578125,1.7089842557907104,-1.15966796875,0,dennis
1772889827.0453253,-0.117919921875,0.942626953125,-0.294189453125,0.0,1.7089842557907104,0.0610351525247097,0,dennis
1772889827.1044557,-0.112060546875,0.939208984375,-0.3150634765625,1.0986328125,0.3662109076976776,0.4882812201976776,0,dennis
1772889827.112874,-0.1357421875,0.925537109375,-0.2933349609375,3.173827886581421,-0.7934569716453552,2.197265625,0,dennis
1772889827.1923013,-0.1256103515625,0.922119140625,-0.300537109375,1.0986328125,-0.6713866591453552,1.7089842557907104,0,dennis
1772889827.1923013,-0.1549072265625,0.9229736328125,-0.3057861328125,4.7607421875,-0.54931640625,0.54931640625,0,dennis
1772889827.2387013,-0.1287841796875,0.939208984375,-0.3037109375,1.5258787870407104,-0.0610351525247097,1.7089842557907104,0,dennis
1772889827.279962,-0.16455078125,0.924560546875,-0.2794189453125,-1.6479490995407104,2.0751953125,-1.15966796875,0,dennis
1772889827.3108368,-0.134033203125,0.9403076171875,-0.295166015625,-3.723144292831421,3.173827886581421,-1.03759765625,0,dennis
1772889827.3438241,-0.1385498046875,0.93701171875,-0.2872314453125,-6.103515148162842,4.2724609375,-4.150390625,0,dennis
1772889827.3875654,-0.158935546875,0.9964599609375,-0.3299560546875,-2.25830078125,3.417968511581421,-6.530761241912842,0,dennis
1772889827.412095,-0.1287841796875,1.0709228515625,-0.3890380859375,-2.13623046875,0.0,-13.793944358825684,0,dennis
1772889827.4646552,-0.1070556640625,1.125,-0.38720703125,-1.7089842557907104,-8.544921875,-31.372068405151367,0,dennis
1772889827.4927602,-0.111572265625,1.31103515625,-0.3961181640625,12.451170921325684,-15.808104515075684,-59.997554779052734,0,dennis
1772889827.538032,-0.060546875,1.3720703125,-0.54150390625,-4.21142578125,-28.503416061401367,-107.84911346435547,0,dennis
1772889827.599581,-0.028076171875,1.478515625,-0.5777587890625,16.9677734375,-41.748043060302734,-139.83154296875,0,dennis
1772889827.6093826,0.0804443359375,1.57861328125,-0.606201171875,28.747556686401367,-64.5751953125,-186.88963317871094,0,dennis
1772889827.6437585,0.0826416015625,1.3262939453125,-0.4031982421875,18.9208984375,-87.46337127685547,-224.85350036621094,0,dennis
